,Stock,Price,Volume,5EMA,15EMA,35EMA,200EMA,RSI,compare
1,EE,1.4299999475479126,64582600.0,1.3452732046073472,1.3114006815514276,1.1621428715548143,0.7500941705153421,69.6,True
6,VPO,1.2999999523162842,7472100.0,1.2456004054239824,1.2313291075263169,1.2878816846496712,0.7399070650984327,54.87,True
8,CFRESH,2.0799999237060547,1325300.0,2.0919116692094364,2.0826109567215365,2.158533351992145,2.1525658749439853,45.54,True
10,CPI,3.119999885559082,2327900.0,3.1529983532520065,3.1048367070732943,3.0699345665416935,2.1814169402468506,51.74,True
13,KSL,3.7799999713897705,21733300.0,3.8161408113835096,3.630156939592236,3.5989988419858023,3.0270112109360143,54.63,True
16,W,4.039999961853027,19193600.0,3.8959494599878353,3.645497753605831,9.86281923801522,49.11420195547809,15.43,True
17,CPH,3.880000114440918,0.0,3.877610789755316,3.8592220346067037,3.984358981149208,3.5846508278459055,46.99,True
27,STHAI,0.09781999886035919,0.0,0.0978199988603592,0.09781999886035919,0.09781999886035918,0.09781999886035922,,True
34,GBX,1.2699999809265137,23398900.0,1.2478096895154545,1.2197932880801843,1.266766245472263,0.7940008021856683,52.1,True
43,THRE,1.4299999475479126,11359300.0,1.4256571263512452,1.4214833102200601,1.3742583479695591,1.43260410210414,52.11,True
44,THREL,2.9000000953674316,883500.0,2.9129294580362277,2.7858309467197735,2.960145559271854,3.270635438221039,49.62,True
52,TNPC,4.340000152587891,72184300.0,3.97355548101564,3.360311586708146,2.986936586260227,1.2726227640566423,72.3,True
53,TRU,4.460000038146973,18300.0,4.428030634141634,4.400788540531922,4.400238765370456,3.820123750753251,60.71,True
60,STARK,4.460000038146973,77493100.0,4.335607840068,4.325994466033413,4.079316335293612,4.143645080107598,61.11,True
62,VARO,4.5,200.0,4.402821804410137,4.373586299445167,4.437030211016447,4.009886239539059,54.02,True
65,NFC,3.9600000381469727,2400.0,3.932072446507348,3.928832791001003,3.945145548350824,3.1451304380287204,51.55,True
