,Stock,Price,Volume,20SMA,50SMA,RSI,compare
85,PERM,2.819999933242798,25203000.0,2.7110000014305116,2.7563999938964847,52.93,True
86,SAM,1.1799999475479126,4056000.0,1.216000008583069,1.2744000053405762,44.75,True
87,SMIT,4.5,1257800.0,4.384000086784363,4.466000022888183,58.46,True
88,SSSC,2.740000009536743,740900.0,2.6810000419616697,2.7572000312805174,55.5,True
89,TGPRO,0.28999999165534973,18142800.0,0.2985000029206276,0.3186000037193298,42.98,True
90,THE,2.7799999713897705,8491900.0,2.846000015735626,2.886799993515015,43.71,True
91,TSTH,1.6299999952316284,18589400.0,1.6944999992847445,1.7527999901771545,44.45,True
92,TWP,3.8399999141693115,879400.0,3.6739999651908875,3.7303999948501585,58.26,True
93,TYCN,3.5,643100.0,3.5379999995231626,3.5436000013351436,48.13,True
94,CCP,0.550000011920929,6408200.0,0.5695000052452087,0.6162000000476838,39.37,True
97,DCON,0.49000000953674316,18460700.0,0.49749999642372134,0.5275999963283539,44.72,True
98,GEL,0.33000001311302185,1765500.0,0.339500005543232,0.36960000157356265,41.2,True
99,PPP,2.0,419900.0,2.0719999313354496,2.102799954414368,34.01,True
100,TPIPL,1.7200000286102295,5417700.0,1.713500010967255,1.8026000022888182,47.18,True
101,UMI,1.309999942779541,8309500.0,1.3975000143051148,1.4552000045776368,42.87,True
102,WIIK,2.380000114440918,3272200.0,2.441000056266785,2.4864000177383425,40.93,True
104,ANAN,1.5399999618530273,7693000.0,1.7630000054836275,1.984999988079071,19.06,True
106,AQ,0.019999999552965164,130008100.0,0.019999999552965168,0.020399999544024466,50.49,True
107,AWC,3.9000000953674316,20807200.0,3.8529999852180485,4.292999997138977,46.18,True
108,BLAND,1.0199999809265137,7056000.0,1.062999999523163,1.1023999977111818,32.98,True
109,BROCK,1.559999942779541,32100.0,1.606500005722046,1.6430000066757202,43.45,True
110,CGD,0.49000000953674316,63679700.0,0.5324999988079072,0.6151999986171723,32.92,True
111,CI,0.7900000214576721,277400.0,0.8365000009536745,0.9347999954223633,37.71,True
112,ESTAR,0.5299999713897705,10189600.0,0.5609999984502793,0.5960000002384186,35.76,True
113,EVER,0.3199999928474426,11501700.0,0.33400000482797626,0.3670000004768372,39.46,True
114,GLAND,2.180000066757202,118100.0,2.156000018119812,2.1984000110626223,51.56,True
115,J,2.619999885559082,1391900.0,2.7569999575614936,2.96439998626709,38.66,True
116,JCK,1.059999942779541,3680500.0,1.1140000104904175,1.1635999989509584,37.8,True
118,LPN,4.900000095367432,4082000.0,4.906000089645386,5.116400060653687,43.52,True
119,MJD,1.8200000524520874,1120000.0,1.8995000004768374,1.965399980545044,38.12,True
120,MK,3.059999942779541,84500.0,3.0859999179840094,3.1103999710083006,42.19,True
121,NCH,1.2000000476837158,2196600.0,1.3804999828338622,1.546799988746643,25.43,True
122,NNCL,2.4200000762939453,626500.0,2.403000020980835,2.5364000034332275,47.64,True
123,NUSA,0.38999998569488525,11937300.0,0.3859999984502792,0.4117999976873398,48.12,True
124,NVD,2.4600000381469727,104600.0,2.5009999990463254,2.6007999849319456,42.72,True
126,PF,0.41999998688697815,5585600.0,0.44499999582767497,0.4713999944925308,26.14,True
127,PLAT,2.759999990463257,239800.0,2.8439999818801875,3.0335999774932865,35.7,True
129,PRECHA,0.9900000095367432,982300.0,1.1215000033378602,1.1878000140190124,33.86,True
130,PRIN,2.2200000286102295,385000.0,2.125999975204468,2.1763999795913698,58.91,True
131,QH,2.180000066757202,13001900.0,2.207000041007996,2.2648000049591066,35.7,True
132,RICHY,1.0299999713897705,1720400.0,1.0580000042915345,1.1236000037193297,41.08,True
133,RML,0.8799999952316284,4886300.0,0.918000003695488,0.9464000022411347,41.75,True
134,S,1.8700000047683716,5836100.0,1.9275000035762786,2.0889999890327458,37.53,True
135,SAMCO,1.4299999475479126,842000.0,1.5275000095367433,1.6834000062942507,30.91,True
136,SC,2.9600000381469727,2104700.0,3.0129999876022344,3.102399988174439,36.74,True
137,SENA,3.7799999713897705,1441400.0,3.876999974250794,4.04879994392395,34.8,True
138,SIRI,1.159999966621399,71928600.0,1.1769999861717226,1.2717999958992003,43.12,True
139,U,0.8500000238418579,88716900.0,0.9120000094175338,0.953800002336502,38.31,True
140,UV,3.8399999141693115,6230400.0,3.913999974727631,4.025999994277954,45.19,True
141,WHA,3.059999942779541,30980200.0,3.0839999675750733,3.1763999795913698,44.96,True
143,BJCHI,1.8899999856948853,1198500.0,1.9259999871253968,2.0495999908447264,44.44,True
144,BKD,2.259999990463257,195900.0,2.2330000162124635,2.269999985694885,52.05,True
145,CNT,1.7100000381469727,234800.0,1.8099999964237214,1.9732000017166138,33.59,True
146,EMC,0.25999999046325684,22743400.0,0.26999999731779095,0.29099999785423275,35.62,True
147,ITD,2.0199999809265137,23905100.0,2.1649999976158143,2.4171999979019163,36.69,True
148,NWR,0.9800000190734863,27757500.0,1.0135000020265579,1.1222000014781952,43.9,True
149,PLE,0.800000011920929,1588900.0,0.8240000009536742,0.9069999969005585,37.03,True
150,PYLON,4.119999885559082,355600.0,4.210999894142152,4.467599992752075,38.41,True
151,RT,2.059999942779541,8837600.0,2.28199999332428,2.411199998855591,26.87,True
152,SEAFCO,4.480000019073486,545600.0,4.4700000286102295,4.680600023269654,46.99,True
153,SQ,2.2200000286102295,8851400.0,2.504999995231628,2.643200011253357,36.06,True
154,STPI,4.039999961853027,1222900.0,4.27599995136261,4.528999958038331,36.88,True
155,SYNTEC,1.809999942779541,2532700.0,1.8974999904632568,2.0279999804496764,37.9,True
156,TEAMG,2.2200000286102295,2957300.0,2.284999966621399,2.3291999959945677,41.3,True
157,TPOLY,1.8799999952316284,698700.0,1.9524999916553498,2.101400001049042,30.65,True
158,TRC,0.14000000059604645,192627300.0,0.12349999696016313,0.13419999957084655,57.25,True
159,TRITN,0.25,78111100.0,0.25449999868869777,0.2728000003099441,44.64,True
160,TTCL,3.700000047683716,2260600.0,3.9029999732971192,4.308800005912781,33.08,True
161,WGE,1.6299999952316284,508600.0,1.7389999926090243,1.932400004863739,35.55,True
163,ABPIF,2.4800000190734863,24300.0,2.4850000143051143,2.4852000141143797,48.22,True
164,ACC,0.8100000023841858,1266100.0,0.8969999939203263,0.9401999974250794,33.01,True
166,AGE,2.799999952316284,59185200.0,3.2419999957084658,3.452400002479553,35.62,True
167,AI,1.9900000095367432,12402900.0,2.043999969959259,2.1755999898910523,40.28,True
168,AKR,0.9700000286102295,16848200.0,1.0174999862909317,1.0401999747753141,40.69,True
169,ETC,2.819999933242798,18203700.0,2.978999996185302,3.05720000743866,38.88,True
172,IRPC,3.7799999713897705,341880700.0,3.591999971866608,3.7815999794006347,59.23,True
173,PRIME,1.899999976158142,9605300.0,1.9674999952316286,2.117399995326996,40.84,True
174,RPC,0.8500000238418579,2863000.0,0.8810000032186509,0.9367999958992004,41.49,True
176,SCI,1.7699999809265137,2851200.0,2.068999993801117,2.1071999931335452,28.86,True
177,SCN,2.5799999237060547,9743900.0,2.6700000286102297,2.8596000051498414,41.29,True
178,SKE,1.0299999713897705,12314300.0,1.0709999918937685,1.085,42.67,True
180,SUPER,0.9300000071525574,289817400.0,0.9200000166893006,0.9396000075340273,52.85,True
181,SUSCO,3.0199999809265137,1134500.0,3.077999973297119,3.164400000572205,38.76,True
182,TAE,2.3399999141693115,1090400.0,2.5080000042915347,2.5536000108718873,35.18,True
183,TCC,0.4300000071525574,1597100.0,0.4494999960064888,0.4531999969482422,42.97,True
184,TPIPP,4.360000133514404,3124400.0,4.364000129699708,4.399600095748902,46.64,True
185,TSE,2.6600000858306885,10017000.0,2.898000001907349,3.011199989318848,33.16,True
186,WHAUP,4.139999866485596,2583800.0,4.252999997138977,4.340800027847291,39.52,True
187,B52,0.6000000238418579,3454200.0,0.6125000059604645,0.6633882415294646,42.89,True
188,BEAUTY,1.399999976158142,53992400.0,1.4964999973773958,1.6263999938964844,31.28,True
189,BIG,0.5400000214576721,4750700.0,0.5850000053644181,0.6338000071048736,31.96,True
190,CPW,3.680000066757202,5195700.0,3.7490000247955324,3.832000002861023,45.2,True
191,CSS,1.8700000047683716,2782400.0,1.9419999837875366,2.02279997587204,38.81,True
193,FTE,1.75,450300.0,1.8735000014305114,1.9560000014305114,27.85,True
194,KAMART,3.299999952316284,2171200.0,3.6269999980926517,3.903999938964844,17.85,True
196,MIDA,0.5,13174300.0,0.5389999896287919,0.6075999915599822,35.9,True
197,RSP,1.9800000190734863,378900.0,2.0849999964237216,2.249599983692169,38.2,True
203,AQUA,0.38999998569488525,11132400.0,0.40199999511241924,0.4185999977588654,40.6,True
205,MACO,0.6700000166893005,77986200.0,0.6609999984502792,0.6996000003814697,51.81,True
206,MATCH,1.6799999475479126,44200.0,1.595999997854233,1.6512000012397767,55.97,True
207,MONO,1.600000023841858,51251600.0,1.6959999918937685,1.8521999883651734,34.7,True
208,MPIC,1.559999942779541,1300.0,1.5584999799728396,1.568799993991852,50.41,True
209,NMG,0.12999999523162842,7123500.0,0.1390000008046627,0.15079999983310696,39.98,True
210,POST,1.100000023841858,0.0,1.100000023841858,1.1000000238418581,50.55,True
211,SE-ED,2.0399999618530273,933700.0,2.0129999876022344,2.0593999767303464,52.87,True
212,TH,1.850000023841858,8711300.0,1.8719999909400942,1.9435999822616576,48.58,True
213,WAVE,0.7200000286102295,2785600.0,0.7700000017881394,0.868200000524521,37.6,True
214,BWG,0.6100000143051147,79611600.0,0.6805000007152557,0.7490000021457672,29.48,True
215,GENCO,0.9100000262260437,2885100.0,0.9654999941587449,1.0585999929904937,37.05,True
216,PROS,2.8399999141693115,7734100.0,2.9210000276565546,3.072399997711182,43.31,True
217,ERW,2.700000047683716,7754700.0,2.75699999332428,2.9315999984741214,43.31,True
218,GRAND,0.5299999713897705,11504200.0,0.5355000048875808,0.547000002861023,42.24,True
219,SHR,3.180000066757202,3091100.0,3.2579999923706056,3.3363999986648563,44.45,True
220,AAV,2.1600000858306885,45902400.0,2.425000011920929,2.6559999895095823,32.54,True
222,B,0.7099999785423279,950708500.0,0.6685000091791153,0.7030000066757203,57.82,True
223,BTSGIF,4.579999923706055,4824900.0,4.548999953269959,4.781799993515014,45.74,True
225,NOK,1.0399999618530273,0.0,1.0399999618530273,1.4591999864578247,30.86,True
227,PORT,2.7200000286102295,1454600.0,2.8349999666213987,2.9611999702453615,33.29,True
228,THAI,3.319999933242798,0.0,3.3199999332427974,3.319999933242798,67.52,True
229,CCET,2.9000000953674316,5593400.0,3.144000017642975,3.2936000156402594,33.95,True
231,ALT,2.619999885559082,4429800.0,2.7660000085830694,2.777200002670288,41.12,True
234,JAS,2.6600000858306885,19814400.0,2.853999984264374,2.890399994850159,35.94,True
236,SVOA,2.059999942779541,14969200.0,2.1550000190734866,2.1964000034332276,42.77,True
237,TRUE,3.0799999237060547,30179000.0,3.103999960422516,3.1503999996185303,47.81,True
238,TWZ,0.10000000149011612,437861500.0,0.10200000107288361,0.10999999940395357,45.87,True
