,Stock,Price,Volume,5EMA,20EMA,50EMA,100EMA,200EMA,RSI,compare
128,DCC,3.0999999046325684,30727700.0,3.1626290125406973,3.1271856138946132,3.0779850818871783,2.776792030019194,2.523440956938943,47.3,True
129,DCON,0.5,4161100.0,0.5031002171423602,0.5186597030700274,0.554409300455287,0.47082047291355633,0.3844748109199242,39.17,True
133,DRT,7.25,720100.0,7.3214062714219645,7.848315463024139,7.614819116234865,6.788407786531613,6.347623261427105,34.72,True
135,DTC,9.300000190734863,33200.0,9.564069174207633,9.750434181349947,8.679338320051814,8.350944440455756,7.801101668282544,47.1,True
137,EA,58.5,16456700.0,58.186454548161514,59.73193769254913,60.30541262092749,60.852965058782324,53.00633912503437,43.86,True
138,EASON,1.850000023841858,2715100.0,1.8670781046729763,1.8801547018639713,1.715306981482467,1.4567241635947723,1.358630090642409,50.21,True
139,EASTW,10.0,441700.0,10.122393822710617,10.056671945680941,10.015358899370018,9.8607273979395,9.533608880264936,46.75,True
141,ECL,1.8700000047683716,14160300.0,1.947688908203764,2.016457156501149,2.026053788721945,1.6911168134551906,1.2317280321278292,39.45,True
146,EMC,0.2800000011920929,42619900.0,0.28551466987261465,0.29141531819369115,0.28990117451742786,0.2489884493622073,0.19456160910607492,46.07,True
148,ERW,2.799999952316284,7849700.0,2.7537184930533556,2.8148513269413042,3.006210725466063,2.907146708794503,2.4317849926171076,45.47,True
150,ESTAR,0.5699999928474426,2205400.0,0.5731002099898028,0.5903954779372924,0.6221249134980487,0.5746977341143469,0.46764357197675893,40.6,True
151,EVER,0.3400000035762787,96411600.0,0.32538123492783844,0.35639514309052794,0.3901247091676526,0.35972571819884974,0.2734046007092047,41.86,True
156,FNS,4.199999809265137,1626100.0,4.25217858414364,4.437617835373694,4.5538716225004805,4.617492969963262,3.8980335881460677,30.39,True
157,FORTH,11.800000190734863,3400800.0,12.302588956572944,12.214366036953592,10.71805616563188,8.516827567803233,7.062903293300582,48.27,True
159,FSMART,10.899999618530273,3155000.0,10.937859856786023,10.996103276239936,9.304180409515581,8.637188057584334,7.830618504400947,53.22,True
160,FSS,5.050000190734863,2769600.0,5.078922593090157,5.569941389411796,4.563311215726396,3.467032481519075,2.394836849008803,46.1,True
162,GBX,1.2200000286102295,3281400.0,1.2314508845257943,1.2997624783328112,1.366169187266264,1.1236401654480488,0.7179015719565439,39.38,True
163,GC,10.100000381469727,149200.0,9.875210069224842,10.285166781108627,10.503339489209194,8.371213621661191,6.7162952986121525,49.51,True
164,GCAP,2.180000066757202,484000.0,2.224078119083088,2.277918946621328,2.3223667524302334,2.4329312376107537,1.8684220203627495,41.19,True
165,GEL,0.3499999940395355,3612300.0,0.3488983021310193,0.3580656962467749,0.39067815334034434,0.3538321335445257,0.26725665752414074,44.38,True
166,GENCO,1.0,2435600.0,1.0114508559155646,1.0653369413120801,1.0975259015968608,0.8930458869503406,0.6576665359984457,39.48,True
168,GIFT,2.5399999618530273,579500.0,2.548111582825897,2.5868726932224457,2.353128705688363,2.2829653047290623,2.051017416905376,51.18,True
174,GRAMMY,14.0,37900.0,14.050058174439558,14.719869866056348,15.269610549448087,13.360513844014163,10.899663501323229,30.29,True
176,GREEN,1.850000023841858,13195900.0,1.8556640425378208,1.8924339475191665,1.6978513028491498,1.3352800839162888,1.1831295034572091,51.15,True
178,GUNKUL,4.800000190734863,166698400.0,4.900360187223903,4.8109846563817795,4.131864226057103,3.707231272904483,2.9262764407281163,56.05,True
181,HARN,2.5199999809265137,519500.0,2.5299611687084504,2.633847045911782,2.6420377457486635,2.453990820770184,2.271814612832791,44.02,True
182,HFT,8.25,1918200.0,8.140591050397713,8.478226887342839,7.138943391365067,6.727329597100117,5.336706335837698,54.53,True
185,HTC,35.75,70700.0,35.7091055045481,36.29498124663563,37.12268022220671,37.33662767705626,34.620196403814845,41.47,True
187,HYDRO,0.36000001430511475,1608600.0,0.3722043142514235,0.38327514646120486,0.3576010840975947,0.28731180744817414,0.26129557044867774,45.28,True
189,ICHI,11.899999618530273,2947800.0,12.01009703153264,12.015730341476457,12.21860092816997,13.093011509721133,11.792238919995343,46.35,True
190,IFS,2.640000104904175,369800.0,2.646200539188895,2.6797558728639794,2.7038968279615245,2.6714273576570378,2.521294033525667,45.03,True
191,IHL,4.28000020980835,594200.0,4.268531929171358,4.364996253013856,4.454358746041724,4.365989481210115,3.9050177172804235,46.15,True
196,INTUCH,64.5,1968800.0,64.5366110070221,64.76584197180442,64.54866072783618,60.70391750486358,57.29607951238385,47.39,True
199,IRPC,3.5399999618530273,78972700.0,3.5715418626713884,3.759034918350513,3.9718664467552154,3.8208261377056667,3.22824463997292,32.75,True
200,IT,4.940000057220459,209000.0,4.987521079351291,5.125380508003849,5.652103289727884,4.010128265584101,3.0882041783352525,40.98,True
201,ITD,2.180000066757202,18098800.0,2.2187600190256984,2.366290453198761,2.360363153903585,1.7872258015153113,1.3466553982755767,37.88,True
203,IVL,38.75,6310600.0,38.223053194247626,40.15279547204648,43.77502658529659,43.71261648599743,35.16043353497588,42.27,True
204,J,2.859999895095825,1075200.0,2.867386119152174,2.9648621625452516,3.1080397193236062,3.197340458957157,2.1677481358913484,42.45,True
209,JSP,0.3499999940395355,1573400.0,0.3531002204212716,0.3740103134947984,0.37985306222256826,0.3178401997655327,0.2663954254506533,41.42,True
211,JUBILE,23.799999237060547,22300.0,23.809556035241844,23.820296764603746,25.162631199641645,26.01255454943744,22.18141607011061,44.18,True
214,K,1.3700000047683716,424300.0,1.3614103481948323,1.4363704704829696,1.4364793398681026,1.2605807546691883,0.9094831785004727,43.51,True
216,KASET,1.7400000095367432,645800.0,1.751959710992519,1.778391693134292,1.7779417302762437,1.5828599569579014,1.3899219150072786,47.8,True
218,KBS,4.360000133514404,41200.0,4.347463908091872,4.477596227937609,4.73275885127844,3.761024089564472,3.374594685327753,43.49,True
222,KCM,1.0700000524520874,10326500.0,1.0259723530115032,1.085728519342526,1.1204644123761993,0.9349629476682064,0.6538473410688326,49.13,True
224,KGI,6.199999809265137,5079600.0,6.267120831022192,6.667608356499357,7.238850476893585,5.572754513416606,4.362586087486539,40.22,True
225,KIAT,0.6000000238418579,3119900.0,0.6049806177328263,0.6319074003123242,0.6495224194613818,0.6287721392409253,0.5822430554320271,36.43,True
227,KKP,52.25,7165500.0,52.19679676681005,54.708533801725075,55.57732568693331,58.71235511477341,50.78492358938416,39.85,True
229,KSL,3.2799999713897705,6635600.0,3.284507776176234,3.5998753775440404,3.9968571038317786,3.6345437144569535,2.9071305000035172,35.56,True
231,KTC,64.5,3247000.0,65.09798564307232,67.11707349236512,70.75979417483934,71.89767933709413,58.12087932292267,39.23,True
234,KWG,2.0,224200.0,2.030951712924917,2.2004002755663445,1.8467492188993817,1.608486867577454,1.1933959660310516,46.24,True
235,KYE,440.0,17800.0,441.77189855249725,444.79736849938604,439.6414559875945,419.8984255874042,370.3508817113323,43.15,True
236,LALIN,9.050000190734863,300600.0,9.115897918547537,9.541699221032939,9.904791325483407,9.789597045312743,7.824356324082784,29.32,True
238,LDC,1.3200000524520874,373400.0,1.3231002695944476,1.3205882661124528,1.3216376677526718,1.3363580788035818,1.2917281801835498,48.91,True
239,LEE,2.759999990463257,520700.0,2.7576107681744375,2.771357589646001,2.790618214196134,2.7410506910125827,2.467954764304742,47.8,True
240,LH,8.0,16918900.0,8.03832454859002,8.027931368839058,8.081788522858648,8.232239352089227,7.79486794734025,44.81,True
241,LHK,3.4200000762939453,68900.0,3.4162393227967285,3.432569182494392,3.578063428691573,3.278255503114125,2.752102204844995,42.64,True
242,LIT,3.759999990463257,339100.0,3.8368905578185304,3.8947106538451255,3.9017960999763215,4.145612478947135,3.683733494558324,37.97,True
245,LPN,4.900000095367432,2147500.0,4.915329841705444,5.031348116940156,5.155623922990192,5.041118193306772,4.713691288661357,35.52,True
246,LRH,30.25,8600.0,30.81565812448001,31.76632880242941,32.78372259834049,31.58519556307237,29.81560583630546,37.3,True
247,LST,4.880000114440918,750300.0,4.862281145814087,4.910342443319362,5.301715333599323,5.122732472707034,4.750191698553084,40.14,True
250,MACO,0.6800000071525574,24243100.0,0.6900793318597247,0.7079195366070381,0.7108568323404781,0.6976424899069034,0.6654196472116021,40.78,True
251,MAJOR,20.5,1956900.0,20.83287722512193,22.60141009916977,21.217600720259206,20.93871925231508,18.45242372219999,37.01,True
256,MATI,6.150000095367432,100.0,6.183207965047601,6.309924975485849,6.316569963832063,5.8377138470746,4.901394701947354,46.28,True
260,MBKET,11.800000190734863,205900.0,11.728747944012367,12.258230951380245,13.179803668656103,10.88438651878512,9.220672422155225,39.23,True
262,MCOT,5.550000190734863,131900.0,5.5473297143903135,5.6517528893232285,5.666244593389409,5.110678058167653,4.277881375831932,45.41,True
264,MDX,5.449999809265137,705500.0,5.5752317889039285,5.493185775906522,5.633896974248158,5.054389493792754,3.5222387284611276,47.26,True
266,METCO,234.0,8800.0,234.4564660379845,235.20546737128493,252.4607075609972,264.72817394303894,212.1832529947879,38.05,True
269,MIDA,0.550000011920929,1964100.0,0.5650599305190647,0.6223109501164784,0.6343474563385334,0.5621200704227307,0.5271175570154657,31.09,True
271,MINT,29.0,9033100.0,28.59377588628583,29.71181450281566,30.756225392677305,30.66023088867489,25.984370155056006,43.33,True
272,MJD,1.8899999856948853,786000.0,1.9177786479272272,1.97776997159207,1.9306009783948903,1.901450423701632,1.7001386834442553,42.22,True
274,ML,1.2999999523162842,1688700.0,1.323258902070504,1.3953268841605995,1.4547045409579955,1.2367546707555408,1.0102059478972227,39.53,True
275,MODERN,3.8399999141693115,36100.0,3.8931570312765706,3.9418775906399253,3.8269135613844583,3.5003209917806037,3.0122946895954072,39.98,True
279,MTI,88.0,9700.0,88.85832786172088,90.53021568951246,89.33508307067748,86.41529590372323,85.75894599981174,39.72,True
280,NBC,0.7599999904632568,269600.0,0.7676648636322626,0.8033081861067521,0.8223349449373358,0.7397099768668333,0.6243572061399655,39.11,True
282,NCH,1.4299999475479126,754200.0,1.461755668615643,1.591092276798503,1.5854441759682985,1.2589333431655128,1.0150210783948816,35.53,True
285,NEP,0.3799999952316284,316300.0,0.3891040880039138,0.39144699546490835,0.40255689785130133,0.3786082915263416,0.29448356137470877,42.89,True
291,NNCL,2.4600000381469727,750300.0,2.3815632571301464,2.5265922563163947,2.6115838774300455,2.488619183125854,2.2286235172290754,44.95,True
293,NOK,1.0399999618530273,0.0,1.0399999618530273,1.142620003082344,1.4423004801204913,1.2378877669189268,0.9846058960021421,31.24,True
295,NSI,76.25,5000.0,76.29152522728698,77.5480235328468,78.15244013103903,80.50715893085709,75.30091241586052,37.5,True
297,NUSA,0.3700000047683716,12267800.0,0.3819597062241471,0.40925814399038696,0.41461053456786706,0.41223247895817366,0.3280392606315233,37.06,True
298,NWR,1.0199999809265137,8066300.0,1.020710975780055,1.0764559253533763,1.0979154668233533,0.843268603249695,0.6861016061361185,42.56,True
300,OCC,10.199999809265137,0.0,10.641173829627169,10.568550505461292,10.456484419544035,10.100461688040058,9.566488606280213,36.47,True
301,OCEAN,1.690000057220459,34213600.0,1.6616648569911385,1.7324120365647389,1.6180339150719683,1.3952918719152427,1.0634336129847162,51.91,True
302,OGC,25.0,1000.0,24.980215647603426,25.146821892769008,25.872652312555047,24.678189539620654,23.245637594790924,47.14,True
305,ORI,8.5,5596000.0,8.696119690266048,8.712890060440786,8.962832379354548,8.416535007246663,7.77307292338624,42.37,True
308,PAF,1.7899999618530273,1005600.0,1.810310339039511,1.8333249151380542,1.9009311675973297,1.4930275288793775,0.918273180141714,45.35,True
310,PATO,11.0,5900.0,11.055146949765364,11.170573402840672,11.24562915004501,10.82016005902148,10.455761880956839,44.69,True
312,PCSGH,5.5,7200.0,5.426049545708701,5.534237625865711,5.345606954460253,5.1490271388145805,4.796811660434326,54.66,True
314,PDI,8.75,202900.0,8.841391503456999,9.08117417254006,9.151885191354408,8.739147971081499,8.357060224391113,41.75,True
317,PF,0.44999998807907104,2027200.0,0.44999998807907104,0.4666245867954584,0.4869423280519657,0.46266634975317367,0.40728135117460107,37.53,True
318,PG,6.300000190734863,4200.0,6.334895562163849,6.442694858967614,6.4052714142328995,5.822553171707615,5.172741864656832,45.09,True
319,PHOL,4.239999771118164,3908600.0,4.254165455972281,4.329191283248862,3.816102938351199,3.2546708742322448,2.7979714491125227,52.39,True
322,PJW,4.599999904632568,1716200.0,4.6198941444585495,4.723750356578617,4.9310950474974184,3.864187877819719,2.425152378571922,46.78,True
324,PL,2.640000104904175,469100.0,2.6687484108920487,2.679952357705635,2.7121034183448227,2.545280860805125,2.2681098563559625,44.98,True
326,PLAT,2.859999895095825,247900.0,2.874261645516432,3.0002461738238355,3.0873655403110503,3.069236721056408,2.6510938951428433,38.89,True
327,PLE,0.8399999737739563,2539700.0,0.8412198326464602,0.8895547374153548,0.9404111487283486,0.838474713054378,0.7746020799845547,37.88,True
332,PPM,1.8200000524520874,596900.0,1.836622472734066,1.9394272075632242,2.018376340233619,1.5096435955227359,1.0965911397521844,41.08,True
333,PPP,2.0799999237060547,322800.0,2.0832714802222045,2.1134486215286223,2.1368850126453753,2.056500175369311,2.063296495902497,44.39,True
334,PPS,0.5799999833106995,1561300.0,0.5917151047546935,0.6266401454485352,0.6503042580716208,0.5856413120696211,0.45939313343760724,39.3,True
337,PRECHA,1.1399999856948853,278900.0,1.1832064940222997,1.18820739162317,1.2334485344924684,1.102700096191987,0.9523994562705337,44.98,True
341,PSH,12.800000190734863,498800.0,12.828556217759743,13.342862966292625,13.409615345388016,13.087780706726267,12.204252377072127,35.62,True
343,PSTC,2.319999933242798,7583300.0,2.3291797777097814,2.4915507555413763,2.2248976808958294,1.9372567979187505,1.8273582921298166,46.63,True
346,PTL,24.899999618530273,1365900.0,25.451704590926337,26.028537669080936,27.883588822590472,24.908006061111475,23.98942750593004,38.57,True
348,PTTEP,108.0,2851600.0,108.41753233685009,115.13109048715566,117.9329162285007,115.95626104224108,101.97825519301712,33.9,True
349,PTTGC,57.0,13480400.0,57.07652307357988,58.36795192094205,62.49133237512855,63.435371099708945,55.9155613251323,43.32,True
350,PYLON,4.21999979019165,305100.0,4.253930987213837,4.447247050055654,4.522125467107804,4.311383088985654,4.011787648949317,36.83,True
351,Q-CON,5.25,261300.0,5.248777001715645,5.289358934227378,5.41440758941182,5.550837874281257,5.048889246349004,46.4,True
353,QLT,4.260000228881836,39300.0,4.294470728760193,4.404496435585632,4.4202358219462115,4.397253167338451,4.228533435060001,42.53,True
354,QTC,5.0,196800.0,5.0073222293364035,5.162258288191431,5.229287561189217,5.212036738867637,4.478429804598309,40.68,True
359,RICHY,1.0800000429153442,546100.0,1.0897166322067477,1.1170425393593693,1.1655802062480949,1.0413346551068468,0.8165505394342099,42.2,True
361,RML,0.9100000262260437,10858500.0,0.9293800023602917,0.9605008038462993,0.9147879671148291,0.7959715956516573,0.6804424485023144,44.66,True
362,ROCK,10.0,0.0,10.424106257809568,11.700594267908293,9.889441614677786,9.322314084966775,9.786521802458626,41.48,True
365,RP,2.2200000286102295,136400.0,2.1975530290727283,2.456645548808969,2.208613787169808,2.041821552815757,1.5492836512279706,45.68,True
366,RPC,0.8899999856948853,3309500.0,0.8952504258044812,0.9164851982274858,0.9884334649192762,0.8077949805682523,0.6412639365820846,44.27,True
369,S,1.940000057220459,16288500.0,1.9632392752180097,2.0484925623216093,2.1563643532597867,2.0301672550078376,1.676988960698611,36.83,True
372,SALEE,1.2599999904632568,2971500.0,1.26249287369932,1.2947666756283573,1.2213107347987568,1.1139982344016892,0.8513203334497998,48.78,True
374,SAMART,7.75,3649800.0,8.134159012492653,8.625997624084546,9.138943820456854,8.269789143253913,6.583658737290488,29.77,True
375,SAMCO,1.559999942779541,326300.0,1.580310359839372,1.6760438296294364,1.802635862126107,1.5491688341830712,1.335268711035125,33.52,True
376,SAMTEL,6.400000095367432,54500.0,6.5922264377980815,6.791769355232845,6.9660116207757055,6.453490512454565,5.673521945898716,38.11,True
381,SAWAD,68.25,3692400.0,69.34899893310343,69.72435627536646,73.40550734064311,76.66518320476278,64.637508889466,40.15,True
383,SC,3.0,1738400.0,3.0301198371962714,3.067866413746562,3.119345327592617,3.089965036130188,2.7546128115944257,35.86,True
384,SCB,95.0,8818100.0,93.06459438427093,95.43002327706448,99.76511362711277,104.57330040100297,89.1231305730652,46.35,True
385,SCC,412.0,1245800.0,417.9683426551198,422.6762951870712,435.90921217193204,408.24319516466494,380.5204901531984,41.23,True
386,SCCC,164.0,71200.0,162.527154984879,167.58024283374755,175.80573778463057,167.88141182562438,145.19322331590715,39.96,True
388,SCI,2.119999885559082,2178100.0,2.1638922761948938,2.185136663220148,2.118077477484014,1.7681212311567194,1.5321977002291176,45.86,True
389,SCN,2.680000066757202,3533000.0,2.696701344303611,2.8929971101075407,2.869346813082785,2.3828328226526456,2.0240843345688027,40.47,True
391,SE-ED,2.0399999618530273,13100.0,2.038099936545275,2.0516064137506023,2.0341202678782393,1.7839710687851706,1.6073432953015503,48.66,True
393,SEAOIL,2.859999895095825,488900.0,2.7498860327193375,2.8610181145929667,2.9720781966400214,2.9668626904681377,2.6693289358723558,49.54,True
394,SELIC,3.380000114440918,1581000.0,3.572277042993952,3.4507679085567657,3.216341043769211,2.569626474654196,1.9821435918701704,48.15,True
395,SENA,3.9200000762939453,756400.0,3.9611492508512605,4.060407015248403,4.178194280045772,4.152047861395955,3.522951589304905,31.64,True
398,SGF,1.0800000429153442,2493900.0,1.0871308412947966,1.1138793642629896,1.2035825242462472,1.0575843102708218,0.8014009223960002,42.13,True
399,SGP,10.699999809265137,592200.0,10.682713097755522,11.107466980349852,11.654158183835591,11.394715809231789,10.4272848015223,39.53,True
400,SHANG,53.0,0.0,52.43138844957263,54.26807998453549,52.98022978325349,52.62151520910817,52.90624373973924,46.98,True
404,SIRI,1.149999976158142,49406500.0,1.1622295053537934,1.2564007763109117,1.2611168583558845,1.0674110884725414,0.8693230902522554,37.66,True
