,Stock,Price,Volume,5EMA,15EMA,35EMA,200EMA,RSI,compare
96,DCON,0.5,907400.0,0.5028556186518269,0.49093041997748427,0.5074227558654557,0.3962042254965046,48.81,True
99,TPIPL,1.7200000286102295,3286200.0,1.7185355897259442,1.6968446143579623,1.7381073283553674,1.7047992095528226,47.54,True
106,AWC,4.019999980926514,20684300.0,3.9121288226053577,3.799063170253255,4.049771153780362,4.488782863887521,52.95,True
113,GLAND,2.1600000858306885,42100.0,2.1543393070257197,2.1418207018006985,2.2184640784822025,2.2351244283707703,48.27,True
117,LPN,4.860000133514404,1194700.0,4.889580315230924,4.883437943325856,4.988727544135433,4.771614458640988,39.44,True
121,NNCL,2.4200000762939453,55300.0,2.4467018387405792,2.405073065250568,2.4853476580321128,2.2876678473632737,47.98,True
122,NUSA,0.4000000059604645,3260900.0,0.4050987311726986,0.38238522355184174,0.4012426993918475,0.3375759289359121,51.22,True
129,PRIN,2.240000009536743,10400.0,2.216080606625192,2.1314879352862324,2.132941429669727,1.973585644283554,60.96,True
130,QH,2.180000066757202,3519500.0,2.1972298384029663,2.1969608423606,2.2324841736201835,2.3135082840149916,35.7,True
139,UV,3.859999895095825,2593500.0,3.944816650714609,3.907621360229867,3.9230074840696227,3.4087824776142717,46.42,True
142,BJCHI,1.8799999952316284,21800.0,1.9029890340484474,1.880815185463389,1.9962326397125016,1.7432815236176449,43.52,True
143,BKD,2.240000009536743,13300.0,2.234631450980668,2.229175090247714,2.2485110961740067,2.032402289271651,49.68,True
147,NWR,0.8700000047683716,87291900.0,0.9958848774811758,0.9904034059268341,1.0453732979247543,0.7241420459821019,34.48,True
149,PYLON,4.099999904632568,49200.0,4.168379335735873,4.14837002234724,4.33688507381942,4.070884199082305,38.1,True
150,SEAFCO,4.460000038146973,176400.0,4.538880312511965,4.442667007983062,4.5262170243108955,4.722560992573609,45.67,True
157,TRITN,0.25,5611000.0,0.2586148950622579,0.2537919586393698,0.25933985611950855,0.3352406198913921,44.64,True
162,ACE,4.21999979019165,63163600.0,4.287890287274034,4.037889457547057,3.8679103886436947,3.556356418819914,61.93,True
163,AGE,2.700000047683716,1553300.0,3.1880509977067875,3.1778514923078065,3.3212220354873465,2.210953844585885,34.07,True
167,GREEN,1.75,6428700.0,1.7835771674721383,1.7691856704805051,1.851469057489981,1.220660694041868,48.2,True
168,GUNKUL,4.739999771118164,53113900.0,4.76156951181933,4.756375041894948,4.7854061656336375,3.1198923439069413,50.66,True
169,IRPC,3.880000114440918,67511500.0,3.7057564287325686,3.5907143278082403,3.705811013031436,3.4269281943961443,64.52,True
172,SCG,4.320000171661377,14700.0,4.283679752350371,4.228268260546425,4.117287073381577,3.714287285695977,70.21,True
176,SOLAR,2.240000009536743,1148500.0,2.2806545282965325,2.100866038725094,1.740523935086121,1.3988826614839605,58.06,True
177,SUPER,0.9300000071525574,11111800.0,0.9340502369487939,0.91780509585371,0.9219322496082408,0.94700646626824,52.65,True
181,TPIPP,4.320000171661377,4726400.0,4.369739002792231,4.366343964382797,4.356892883560271,4.373049980036432,39.59,True
184,B52,0.6200000047683716,5839500.0,0.607795704822063,0.6061807215838978,0.6346098706129787,0.39137205765364297,49.24,True
187,CPW,3.5,554800.0,3.708416330255681,3.7062032739285105,3.823326679092445,2.776403124767533,38.28,True
194,RSP,1.9299999475479126,51500.0,2.0234934808630727,2.0109011529200314,2.2002557402570355,1.9500774631075095,35.13,True
196,CMR,3.5399999618530273,181600.0,3.6732118728865273,3.5762725069198384,3.1896739090693687,2.079459848374401,55.59,True
203,MATCH,1.590000033378601,700.0,1.6729281746485825,1.596444377283697,1.5993801831171783,1.5973346767594512,46.49,True
205,MPIC,1.600000023841858,100.0,1.549060895263012,1.5455296597579449,1.5654253530144298,1.6428265887942448,56.69,True
213,ERW,2.740000009536743,7028300.0,2.798434902138255,2.746112785310202,2.837393070630671,3.4517986492100503,46.0,True
218,B,0.7200000286102295,202073700.0,0.6832889957075655,0.666180958901281,0.6861238352747385,0.4492054192580019,59.87,True
220,JUTHA,1.309999942779541,857700.0,1.4582610365973083,1.4413392303816006,1.1384416997416815,0.8892198084312092,49.65,True
231,SDC,0.6299999952316284,139388300.0,0.6978941662254684,0.4869215920485124,0.4158304088712261,0.28231293787780337,62.17,True
232,SVOA,1.7300000190734863,46065600.0,2.1245729522528536,2.1224678108584185,2.157623358643403,1.6171765557310955,28.54,True
234,TWZ,0.10000000149011612,214145200.0,0.10241445482718596,0.1015264083352106,0.1057410399831808,0.08594085855126947,45.87,True
