,Stock,Price,Volume,5EMA,15EMA,35EMA,200EMA,RSI,compare
0,2S,6.75,9326800.0,6.348290235748361,6.256188465719463,5.9815582771113895,4.6286837517717325,65.9,True
1,A,4.980000019073486,3300.0,4.980000019073487,4.977079587763832,4.97914353077055,4.994752210565586,51.86,True
2,AAV,2.7799999713897705,26269900.0,2.6952059211741966,2.4105688433565082,2.5209790143593707,2.444477358739251,65.2,True
3,ABICO,5.699999809265137,191300.0,5.677176637961893,5.544059308731848,5.420457000675704,5.251886919989544,57.06,True
4,ACAP,2.2200000286102295,3279800.0,2.2690861865189764,1.712571984336064,1.445052350145083,1.0557404613390455,63.82,True
5,ACC,0.8799999952316284,1457500.0,0.8758316285101615,0.8533131093578818,0.9025867898753572,0.7055768081460715,50.11,True
6,ADVANC,188.0,17957000.0,184.39521081715145,183.25246040200412,177.11157757807814,174.97731835961923,67.69,True
7,AEONTS,198.0,482500.0,195.00346153862554,182.56505920109407,184.20807932892282,190.94927328871086,64.69,True
8,AF,0.7799999713897705,11983300.0,0.7470749740403574,0.7351464793604776,0.742980278281935,0.7066673758941024,58.62,True
9,AFC,10.800000190734863,58000.0,10.281109026764481,9.288345209257523,8.88393891768373,6.9146696606560525,77.85,True
12,AHC,16.600000381469727,63600.0,16.567084371989704,16.34710584944544,15.292095537759614,13.88331290387967,59.5,True
13,AI,2.240000009536743,49047500.0,2.15004543648088,2.052274791504332,2.059387392688853,2.3108950535275503,60.18,True
14,AIE,1.4800000190734863,107386100.0,1.4734600386000858,1.281323383022864,1.3133989663157022,1.164217895847389,61.74,True
15,AIRA,2.0999999046325684,538700.0,2.046842998752077,1.981137763428387,1.999333779472456,1.4512658470014506,67.57,True
16,AIT,32.25,10057200.0,34.88058193077861,27.724817185092885,23.89414545110779,20.062179693428504,65.09,True
18,AKP,1.9600000381469727,3255200.0,1.8945912688191568,1.817173186858162,2.007300259335513,1.2727065396329278,54.81,True
19,AKR,1.0299999713897705,19799700.0,1.026748063432765,0.9944474185349833,1.0154682774145074,0.7746443404035466,54.08,True
20,ALT,2.740000009536743,1306100.0,2.7330181580220625,2.693862221754609,2.7460496697670362,3.1679235753752155,51.87,True
21,ALUCON,180.0,1100.0,176.81738854222613,176.05467204710752,175.24702286581575,172.4849788234655,63.56,True
22,AMA,5.400000095367432,1691300.0,5.350952491784249,5.18130474518087,5.393261692682311,5.687469116436853,53.58,True
23,AMANAH,5.699999809265137,15219300.0,5.642997914660781,5.043123792185809,5.038809722146637,4.479484064839755,64.36,True
25,AMATA,18.799999237060547,11891100.0,18.614294832897716,18.01433964286396,18.078780512925753,17.108652778671953,58.84,True
26,AMATAV,7.949999809265137,513500.0,7.89020143929802,7.541492369065782,7.335001552375815,6.17792571414,65.58,True
27,AMC,7.849999904632568,9761900.0,7.2360802785515075,5.4883643568196705,4.399910649139823,2.8203678370001475,87.6,True
28,ANAN,1.7799999713897705,5785700.0,1.72938434976428,1.6119631003821022,1.7776008905027867,1.956988596310836,57.52,True
29,AOT,63.75,27142200.0,62.7176168983987,59.1530497303404,59.15189018892257,63.190889875416815,69.2,True
30,AP,8.399999618530273,21286900.0,8.234784004253662,7.939371399197339,8.038423546633975,7.716260391742436,62.76,True
32,APCS,5.150000095367432,553000.0,5.24004241656178,5.097948506496393,5.274327695323539,5.108239029961674,47.94,True
34,AQ,0.029999999329447746,30104900.0,0.02543533905163096,0.021900691897320718,0.020720881549350444,0.01771715397470301,59.12,True
35,AQUA,0.4099999964237213,11180600.0,0.40165493114508194,0.3939487533268723,0.40372567263815357,0.42602244928757504,55.7,True
36,ARIP,0.8700000047683716,2282700.0,0.8602833969982163,0.815130296747199,0.9455345515565245,0.6050359112399966,48.93,True
37,ARROW,8.800000190734863,253300.0,8.489553209649696,8.411014731452719,8.269446608607959,7.900909361204239,67.89,True
39,ASEFA,4.039999961853027,587800.0,3.9564309985273702,3.9259238176552755,4.186363773552721,4.017183171311041,47.41,True
42,ASIMAR,2.700000047683716,1147800.0,2.6986789749740034,2.678867074079237,2.789808020575048,2.0861898617914036,48.56,True
44,ASN,3.5999999046325684,14800.0,3.5951710015562455,3.5049842824876833,3.7485901289914314,3.8655157592790954,47.41,True
45,ASP,3.4800000190734863,12218800.0,3.6295426734135567,3.4264309347492343,3.3729813733776473,2.6150867069203523,50.87,True
46,ATP30,1.5,40767700.0,1.3134366175276324,1.25295623764452,1.255791852728664,1.1335866112608999,77.59,True
47,AU,11.0,1247200.0,10.647534087429538,10.152297721276165,10.109261050728936,10.3166722668559,66.43,True
48,AUCT,9.899999618530273,6142200.0,9.588330484067823,9.468767076527444,9.703247896179047,10.417802056780447,60.08,True
49,AYUD,37.5,2000.0,38.32312571872919,37.088872724293594,35.338739608914686,34.117735677686355,58.04,True
50,BA,11.899999618530273,11550300.0,11.626432403780553,10.291799481583139,10.453024095595824,7.527328553889237,66.71,True
51,BAFS,27.25,8442300.0,26.7923434169211,25.569197695400124,25.54604177152326,24.942860823435048,64.92,True
53,BAY,32.0,2515500.0,31.104853015056744,28.884211139545215,29.450005515360598,30.603093635715595,68.0,True
54,BBL,114.0,60542600.0,115.87716498688694,106.94058406464069,105.36431366807217,118.49631018474498,63.31,True
56,BCP,27.0,5337400.0,25.768503197924662,24.373941641642418,24.03643950242451,23.67060973235572,69.14,True
57,BCPG,14.800000190734863,27077700.0,14.664297448596335,14.394332594235943,14.364648078073632,14.357468263330778,57.22,True
58,BDMS,23.399999618530273,43257900.0,23.247940016718125,22.864751787626684,22.919315467874892,21.520148214325378,59.84,True
59,BEAUTY,1.5299999713897705,35442300.0,1.5121096633891504,1.4435330700364337,1.4946076599397344,1.6329360362000156,57.24,True
60,BEC,13.199999809265137,10230200.0,12.628660691041713,12.151379069840692,13.181537433621205,9.135725356840755,56.97,True
61,BEM,8.649999618530273,40924900.0,8.576049516862556,8.160895165898033,7.996715569520526,8.402766814650615,71.24,True
62,BFIT,36.5,1182200.0,35.596415352849434,34.38681244170067,35.16201246547148,33.48820507643765,57.57,True
63,BGT,1.0199999809265137,142600.0,0.9991611465981787,0.9836667730874691,1.0205858320600134,1.0600832780751208,53.38,True
64,BH,133.0,2561600.0,132.73283327987335,128.57001333953033,124.48739782721232,125.13699440087385,67.13,True
65,BIG,0.6000000238418579,5349100.0,0.5837454412926208,0.5578017581651881,0.5829484273171416,0.62586369194806,58.3,True
67,BJC,36.25,5767300.0,36.07847557043215,34.35997838692079,34.1142845274431,35.21368450659656,65.32,True
68,BJCHI,2.0199999809265137,1492400.0,1.9874656921920808,1.933129415587956,1.9529333568233813,1.7614047973675944,59.96,True
70,BKI,272.0,13200.0,270.96760669566294,269.3304203548664,270.99769482207637,273.24112901473416,54.93,True
71,BLA,27.5,3529900.0,27.952742362814035,27.137922586913984,26.48623051883007,24.65355081815654,52.75,True
72,BLAND,1.0800000429153442,18181300.0,1.0766355499407738,1.0413202615026704,1.0683955346431162,1.1052085613476965,55.59,True
74,BOL,9.800000190734863,229600.0,9.739977124534962,9.660928165810347,9.603821469259683,8.095710297705597,55.05,True
75,BPP,19.100000381469727,13312200.0,18.890346781482933,18.469417308515933,17.933244855930788,17.473663691268634,63.2,True
76,BR,3.059999942779541,4424000.0,2.9833230753515916,2.8846749174165227,3.021439367525514,2.5583126121735424,57.58,True
78,BROOK,0.6899999976158142,38196700.0,0.7004952601873043,0.6963218987543888,0.6613893863289891,0.5010015248854358,50.54,True
80,BSBM,1.4800000190734863,2963000.0,1.478996803971051,1.4591958218301313,1.45841142799121,1.206767250261433,51.47,True
81,BSM,0.41999998688697815,2340500.0,0.4106993262205216,0.3915785095533366,0.3928461929429679,0.3227459905875739,61.61,True
82,BTNC,10.199999809265137,2100.0,10.562698644335367,10.2080183016449,10.576245385889358,12.14299112461031,42.06,True
83,BTS,9.399999618530273,63627000.0,9.321299430943087,8.85418678082578,8.855833467707726,9.502571198830461,66.2,True
84,BTW,1.0499999523162842,1907900.0,0.9916265539333855,0.9505914976385462,1.0859009826558126,0.9861036309580065,55.43,True
85,BUI,14.899999618530273,4500.0,14.885355299517375,14.778884308116153,14.480504768180428,11.33993670403733,61.66,True
86,BWG,0.699999988079071,56237100.0,0.6803557648951455,0.638476568377773,0.6824003432526952,0.6005008571546931,58.02,True
87,CBG,140.0,7460700.0,136.88204357941075,135.90662992951832,144.85762935018718,128.41702320026064,52.65,True
88,CCET,2.940000057220459,18712600.0,2.7461200435593742,2.7116874631338033,3.0641951808110472,2.517706499267352,53.55,True
89,CEN,2.319999933242798,65254600.0,2.2345309446093884,2.1672036723165515,2.2134988497746533,1.1395259704266256,56.53,True
90,CENTEL,33.25,4732400.0,33.16455825250148,31.29393421335702,30.75239391587471,28.877559383791766,59.31,True
91,CFRESH,2.640000104904175,12617900.0,2.484964941865992,2.201682820608246,2.191631146940451,2.149948324051767,78.6,True
92,CGD,0.49000000953674316,82910600.0,0.4949806034277116,0.4908732741287063,0.5270019822697567,0.6462337334421463,39.56,True
93,CGH,1.0700000524520874,17072800.0,1.0690500110156784,1.0259245459327793,1.0546357290675963,0.8517729302619697,55.03,True
94,CHARAN,31.0,2200.0,31.181714769892388,30.579147043118326,30.86439349361974,29.819592082358355,52.49,True
95,CHEWA,0.8700000047683716,4065600.0,0.8489897981962289,0.812014277668508,0.8709466002885479,0.6914014503416847,54.57,True
97,CHO,0.8199999928474426,23199800.0,0.7998665726824506,0.7423838668814151,0.804879825354917,0.6615441847184197,56.18,True
98,CHOTI,78.0,100.0,76.45437773564832,75.59009301013519,76.76981717037806,69.34789931546845,53.51,True
99,CHOW,3.5,113500.0,3.4888249606235497,3.4365082190250713,3.65640674248441,3.532870980421195,46.18,True
100,CI,0.8399999737739563,666700.0,0.8295047112024662,0.8114383008711832,0.8433701308799507,0.7724792934845395,51.21,True
101,CIG,0.6600000262260437,4902600.0,0.6090216291943273,0.5743072851547251,0.6402437800712156,0.43314611829546523,62.59,True
102,CIMBT,0.800000011920929,3268800.0,0.8012931114314247,0.7654052389371914,0.7676551333076334,0.6900628570970496,55.34,True
103,CITY,2.5399999618530273,1738500.0,2.3318703639464924,2.2533613527694967,2.2680849821575855,2.057449654148047,72.38,True
104,CK,19.899999618530273,6756800.0,19.88943167019025,19.46805619761739,18.706866933788323,17.413124551522987,59.93,True
105,CKP,5.599999904632568,45163600.0,5.579748922046435,5.54595507245912,5.748396582796653,4.958752466761012,48.38,True
106,CM,2.9800000190734863,178400.0,2.9378724505540386,2.875546575342844,3.0170861852682136,2.813897780612778,52.25,True
107,CMO,1.3600000143051147,1678100.0,1.2178581965817807,1.127480302783793,1.1738183219683767,1.0910264790154014,73.27,True
108,CMR,3.640000104904175,2069900.0,3.6950570360924186,3.604000079264361,3.4906932920235643,2.1479567764294494,57.65,True
109,CNT,1.940000057220459,357400.0,1.888018008311849,1.7971654859031976,1.8350188112600223,1.516561009457099,64.0,True
110,COLOR,2.140000104904175,1772200.0,2.1466897361699617,2.130185225457453,2.1745221012502487,1.5132340936707838,49.99,True
111,COM7,69.75,9940800.0,68.09355822221708,65.90966213266356,65.99216674778407,53.67712836180294,64.7,True
113,CPALL,65.0,47145700.0,62.32220430897569,59.27983817708475,59.5177307605475,60.845532306673896,74.91,True
114,CPF,27.0,25203400.0,26.963388992977887,26.346399104270535,26.33326707899362,27.897116755707525,58.13,True
115,CPH,4.019999980926514,12300.0,3.885691829407733,3.8600754682299594,3.9038194777133586,3.625489732916573,56.8,True
116,CPI,3.940000057220459,9457300.0,3.682143562533005,3.335633153442671,3.117115434336467,2.2847204318403715,82.0,True
117,CPL,2.0799999237060547,459400.0,2.048862395429362,2.0287408765804105,2.0430051623621157,1.438185942196158,56.48,True
118,CPN,53.75,25981400.0,52.845085290367,49.836626760195806,49.41013561208228,51.54707269308435,67.56,True
119,CPR,4.0,243100.0,4.012400868569441,4.003404708544403,4.29812532879638,3.1451530641936642,42.85,True
120,CRANE,1.4700000286102295,3536100.0,1.4374180299615404,1.3910839740907175,1.5236254775429234,1.5728160136859803,49.77,True
121,CSC,49.75,9700.0,49.922155161402934,49.6350352560587,50.048592952264734,52.57422608544896,47.49,True
122,CSP,3.240000009536743,53068700.0,2.755991468538361,2.5892350961014587,2.325207534700381,1.2698312128154248,70.36,True
124,CSS,2.0399999618530273,8501200.0,1.9766459654916748,1.9105337993621527,1.9383729635662317,1.9444233251042142,64.65,True
125,CTW,7.949999809265137,14400.0,7.879450398290565,7.707071735523698,7.7484872024674125,7.379516619336588,59.36,True
126,CWT,3.819999933242798,4743200.0,3.728673189072247,3.5866439668738637,3.6877158644324797,3.2242593364681094,60.44,True
128,DCON,0.550000011920929,63802300.0,0.5311540920974825,0.5052563852633877,0.5028810475506827,0.404587909919095,66.65,True
129,DELTA,584.0,2035600.0,568.4301048750049,564.8815126254335,578.6361054363742,423.10487705093755,55.89,True
130,DEMCO,4.980000019073486,1660100.0,5.066062848248337,5.0167240116716485,4.812292728855021,3.620777771297378,51.42,True
131,DIMET,0.800000011920929,112652900.0,0.7839703992397545,0.6852383034365432,0.6331116017338578,0.22671638197595428,69.0,True
132,DRT,7.25,742200.0,7.501364779828837,7.422779678622964,7.492300205754381,6.501077979397931,41.39,True
133,DTAC,37.0,21575600.0,36.025655550305515,34.88865571148445,33.31708801205523,33.22630698149064,65.41,True
134,DTCI,28.75,0.0,28.75,28.446807702148202,27.99565761824032,28.535316697318464,66.78,True
135,EA,65.5,32891700.0,63.786358418345635,59.902877336796635,59.56545821936225,56.61013460375511,72.76,True
136,EASON,1.659999966621399,7528800.0,1.582521967664308,1.56497275177933,1.7755235123638264,1.4299355135186547,50.36,True
137,EASTW,10.199999809265137,2862800.0,10.119191788595286,10.01819958336227,10.065350150578766,9.616265588638132,59.39,True
138,ECF,1.7899999618530273,9311900.0,1.7063860549788474,1.6574260825618088,1.7248736705855194,1.5929780309861776,60.8,True
139,ECL,1.899999976158142,29442400.0,1.8392034263579875,1.7133974524477946,1.817338709933394,1.3597488053448705,61.17,True
140,EE,1.4700000286102295,35359200.0,1.4751323133158432,1.3947372645508749,1.239360753198341,0.7725341763787549,63.74,True
141,EFORL,0.20000000298023224,518530000.0,0.20739504840936218,0.1964605099900502,0.1557043175885183,0.07161292503621472,60.1,True
142,EGCO,181.0,2506600.0,180.1123730276807,177.00162196891122,173.75369162945742,184.5000338428703,60.04,True
144,EMC,0.25999999046325684,10027600.0,0.2614644337119143,0.2600216428166181,0.2666894320005714,0.2076953796691481,46.13,True
145,EPG,12.600000381469727,9650100.0,12.821851391720044,12.651548870543696,12.658602463524296,9.1001845777024,50.13,True
146,ERW,3.0199999809265137,5118400.0,3.0328900464770214,2.9117796798886784,2.819019100870026,2.5894454159468623,57.57,True
147,ESSO,7.900000095367432,7710100.0,7.587151237757661,7.2585605403932085,7.498306480884597,8.031440995147868,61.34,True
148,ESTAR,0.5699999928474426,9571700.0,0.5699999928474426,0.5591913807331639,0.5630838196337836,0.5011211998605023,51.31,True
149,EVER,0.3400000035762787,11064200.0,0.3371696141737943,0.3269215459845548,0.3341729003967964,0.29116567867880333,52.04,True
150,FANCY,0.9300000071525574,1495900.0,0.9280014934787187,0.9199896024576628,0.979619502768748,0.7871908428234077,45.7,True
153,FN,2.3399999141693115,4423700.0,2.203617539928823,2.115377731467422,2.389024375446156,1.5540022433497946,57.02,True
154,FNS,4.179999828338623,1555200.0,3.982123814774709,3.97818916821214,4.159514467564472,4.120564595685745,56.37,True
155,FORTH,14.899999618530273,2200500.0,14.903768119131083,13.442189447705386,12.505656731613215,7.712598955758583,62.27,True
156,FPI,2.5399999618530273,342400.0,2.5811491364103425,2.5369893080505044,2.5066963344997992,1.852914133624019,50.43,True
157,FSMART,10.5,1829400.0,10.638148559380365,10.569820257197103,10.749065759158588,8.083782275198192,47.99,True
158,FSS,4.980000019073486,3022500.0,5.042915371475027,5.024282077514606,5.210387776135492,2.7974622767605446,47.0,True
159,FVC,1.1399999856948853,72096200.0,1.1029798807407487,1.0191021522306984,1.0013034002058077,0.629999503563838,61.83,True
160,GBX,1.340000033378601,24919500.0,1.358205046927584,1.298611241806233,1.2610261087975316,0.8363770962533567,54.44,True
161,GC,11.899999618530273,1071300.0,11.569087907279874,10.987407358288884,10.292091672731523,7.410442775269765,68.54,True
162,GCAP,2.0799999237060547,1049800.0,1.9953824593604352,1.9563360490884556,2.12510504446001,2.005163815028751,54.25,True
163,GEL,0.4000000059604645,46956800.0,0.4135954949136908,0.36573064761855184,0.3526422461901417,0.292685430069276,60.37,True
164,GENCO,1.149999976158142,99557500.0,1.0684770888913222,0.951725590534104,0.9841501033920929,0.7149404221693456,68.2,True
166,GIFT,2.3399999141693115,721400.0,2.3953997004169256,2.319423157837106,2.4612786967315086,2.1171920486634157,46.33,True
167,GJS,0.36000001430511475,190532600.0,0.3365950063456232,0.32044091695033955,0.32401561859248074,0.235107255534711,67.01,True
169,GLAND,2.200000047683716,8900.0,2.1886784900737783,2.1490016499976745,2.166729212920209,2.2398600000030475,54.47,True
170,GLOBAL,21.700000762939453,26904900.0,21.397144132530464,21.24743285250069,22.761942919499415,19.524796452878174,48.57,True
171,GPSC,83.25,31311100.0,81.18403304896725,79.45564389698691,78.56683453252923,73.84877821994621,68.48,True
172,GRAMMY,13.800000190734863,7500.0,13.71919199073814,13.556686033442736,13.947141740962651,11.380650470165502,50.51,True
173,GRAND,0.5400000214576721,7883900.0,0.5289706512266105,0.5238501151542537,0.5303001871561451,0.5701632472534097,56.58,True
174,GREEN,1.9299999475479126,127441800.0,1.8830747114582114,1.7988715182510697,1.8170560296645994,1.2485832464774622,57.3,True
175,GTB,0.9100000262260437,1788400.0,0.8972615986834896,0.879543579048303,1.0049707957063543,0.7981831157579763,47.3,True
176,GUNKUL,4.739999771118164,248265100.0,4.842850239683492,4.80232512533295,4.800553676206806,3.250145755704016,47.09,True
177,GYT,237.0,300.0,233.53768480665894,227.56625572350157,225.99638075368733,233.1125286274285,59.64,True
179,HARN,2.4000000953674316,576100.0,2.362661956494228,2.2827698885914254,2.436561259814995,2.323521490730249,53.06,True
181,HMPRO,14.300000190734863,36161700.0,13.973195644728916,13.246039429461645,13.549550648757661,14.125723637677632,67.53,True
182,HPT,0.8100000023841858,9905600.0,0.7851109053895962,0.7362069437682768,0.7535539821278677,0.8453362808974756,61.2,True
