,Stock,Price,Volume,5EMA,15EMA,35EMA,200EMA,RSI,compare
266,MFEC,7.5,17109900.0,6.642975105001782,6.321796255426649,6.367350448175974,5.539481613695897,78.63,True
267,MIDA,0.5400000214576721,6686400.0,0.531385102764772,0.5127389576639043,0.540812711980072,0.5245173624717887,51.84,True
268,MILL,1.350000023841858,59240500.0,1.360959642754097,1.2595974466099336,1.2168704222717759,1.0739412245667217,57.47,True
269,MINT,32.5,21912300.0,32.764704508626345,31.81515417707049,30.201113994235524,28.136349628074758,61.69,True
270,MJD,1.8600000143051147,3863200.0,1.8172934274475905,1.8159232424899188,1.8825120203397976,1.7589393099016468,51.31,True
272,ML,1.2899999618530273,1615900.0,1.298246957136476,1.220022999586819,1.267929791636576,1.0645812565941168,53.3,True
273,MODERN,3.6600000858306885,139200.0,3.683037154514909,3.60757689501841,3.7616820631480032,3.2277554925164984,43.88,True
274,MONO,1.6100000143051147,12322700.0,1.6659873095880906,1.5981664318129114,1.6929576754708913,2.2033327258720954,43.47,True
275,MPIC,1.600000023841858,2400.0,1.620549381871173,1.6051008261078257,1.575464377322617,1.6437943076154138,50.64,True
276,MSC,6.099999904632568,156800.0,6.032022534545092,6.0227229324641804,6.188017888909684,6.310864644657999,50.93,True
277,MTI,88.0,12100.0,88.30180673009552,87.84989227118064,88.67287058036102,86.37109003890885,47.26,True
278,NBC,0.800000011920929,299000.0,0.7834559730093456,0.7095175845544266,0.7294795036710479,0.6522088429799778,66.85,True
279,NC,10.0,7000.0,9.579131737221058,9.381019764612155,9.183007170322727,9.726570555794044,63.35,True
280,NCH,1.440000057220459,7785200.0,1.364511799314747,1.2753200091843575,1.378651482957176,1.0669706002351098,60.33,True
281,NCL,3.9800000190734863,18467300.0,4.040965164297557,3.938189369159144,3.8853239350187083,1.4177659943452638,52.76,True
282,NDR,3.0,477400.0,3.0582780292057086,2.9910239145344226,3.19107936246794,2.06657463899664,45.61,True
283,NEP,0.4300000071525574,1851500.0,0.42072456293584554,0.39787536711589866,0.39305909876997186,0.3166508343743119,64.28,True
284,NETBAY,24.899999618530273,517700.0,24.940626199575913,24.38634218150186,24.939754871285533,26.1612098114885,50.74,True
285,NEWS,0.009999999776482582,100428600.0,0.017395052092791827,0.015541070018147373,0.015333712118307332,0.011553826269484042,44.1,True
288,NMG,0.1599999964237213,11164700.0,0.1480402903482579,0.1413181892790908,0.14178920116608365,0.16933873903654736,61.52,True
289,NNCL,2.7200000286102295,3222100.0,2.723760782107446,2.5597093635714105,2.459148850708441,2.3179860188368027,65.92,True
293,NSI,82.5,6100.0,81.53788548649555,77.88196074473413,77.17830123821261,76.90476434861695,83.76,True
295,NUSA,0.4099999964237213,12594700.0,0.41429482471049095,0.4025790054158186,0.3922159902518454,0.34343762695102514,54.02,True
296,NWR,1.0299999713897705,80472700.0,0.9936120214822333,0.9464101304446705,0.9979301775323212,0.7382720183371485,55.38,True
297,NYT,4.420000076293945,10535000.0,4.385883211749997,4.309095098194226,4.694301476782646,3.886597977837784,46.33,True
299,OCEAN,1.6799999475479126,37260600.0,1.68720678886733,1.6477622271588688,1.6598665337801857,1.1688323466329407,51.76,True
300,OGC,26.0,1000.0,26.396456389024443,26.117802404199868,25.395010867175838,23.90224608517108,51.16,True
301,OHTL,348.0,1000.0,342.3768460708956,332.0602121656955,339.782009899874,333.7019145995035,68.5,True
302,OISHI,45.0,18600.0,44.20217300168625,42.4369018790777,42.1512856952913,42.402696029620024,66.51,True
303,ORI,10.0,34066800.0,9.783136620009095,9.1345847217305,8.91007026435192,8.129857666421016,70.46,True
304,OTO,13.100000381469727,3875000.0,12.911292841126246,10.32282673131743,8.360801087231192,5.647818776313524,75.78,True
306,PAF,1.6699999570846558,1401500.0,1.6595046945131657,1.5374781944871543,1.686670355897652,1.0556336247275067,54.28,True
307,PAP,5.349999904632568,1365600.0,5.439593607235438,5.26488938174667,5.121427475535901,3.957137587605434,51.93,True
309,PB,70.5,1400.0,70.13024737591992,69.42477342143926,69.07554742022548,69.8571292282051,83.13,True
310,PCSGH,5.550000190734863,183700.0,5.583546545027802,5.488231945850618,5.42829616669843,4.930749168506987,53.39,True
311,PDG,4.159999847412109,138200.0,4.161860575601573,4.159670032300137,4.225329352669097,3.7054292916977003,47.3,True
312,PDI,8.850000381469727,116200.0,8.911021327267663,8.617167898640606,8.786484756295385,8.58822664547973,52.62,True
314,PERM,2.759999990463257,12266300.0,2.8265135907838728,2.7110881451130107,2.6845233870060197,1.8278428680243695,50.97,True
315,PF,0.46000000834465027,99482800.0,0.44709027219602476,0.43347805156685987,0.44448867141423715,0.4227282415754145,60.25,True
316,PG,6.349999904632568,600.0,6.349999904632568,6.301057206227248,6.35295525172687,5.38208928897784,51.28,True
