,Stock,Price,Volume,5EMA,15EMA,35EMA,200EMA,RSI,compare
61,TCJ,3.680000066757202,420600.0,3.898861249044421,4.118396298362762,4.405809576655766,3.7612741854490426,17.35,True
63,CMAN,2.359999895095825,174200.0,2.4198859405871596,2.435502665367098,2.5569581073280707,1.7658995765102907,37.53,True
64,GIFT,2.299999952316284,106800.0,2.2694413766376313,2.372464148218796,2.520786540941433,2.077256623006849,44.45,True
66,SUTHA,4.480000019073486,55600.0,4.605847926414646,4.633790646373956,4.779645553564925,4.08497154268866,36.84,True
67,UAC,4.960000038146973,93200.0,4.952439234034252,4.962023276872149,4.988065618950266,4.426844944492762,48.27,True
68,YCI,0.09000000357627869,3175000.0,0.11754814185232557,0.6394138572626079,0.7471592868022147,0.8804730074960995,8.56,True
69,NEP,0.3799999952316284,192200.0,0.39195970592677976,0.39331342657327834,0.3917300307488366,0.3065514316796065,43.04,True
70,SITHAI,1.2100000381469727,15853900.0,1.3045785808187917,1.3949587838360735,1.4622066424968145,0.8059228598584844,35.5,True
71,SLP,0.7799999713897705,3503000.0,0.7832996283739057,0.9056106730188269,0.8980188019439445,0.5799423663365418,42.77,True
72,SPACK,2.759999990463257,430200.0,2.849110542213771,3.1202034120608393,3.2367874663415783,2.804034891497207,35.07,True
73,TFI,0.23000000417232513,2124800.0,0.23285562245967162,0.24938087311399756,0.25783438942404197,0.18196959067408747,38.55,True
76,CEN,2.180000066757202,5543000.0,2.056664445151234,2.3174747595326246,2.1749243479314866,1.0776664610058109,49.34,True
77,CITY,2.200000047683716,300.0,2.2057112849873697,2.245439168451102,2.2705460604513537,2.0348845358185836,44.52,True
79,GJS,0.3100000023841858,9856300.0,0.3169791099489928,0.3184366847092249,0.3276090631703971,0.21654785065499046,41.51,True
81,INOX,1.149999976158142,5413600.0,1.1700854034132366,1.1851909184615261,1.1997285390829209,0.7074492683640566,44.68,True
82,LHK,3.4000000953674316,150600.0,3.411911766955806,3.433192901279115,3.4244761429983863,2.876953803730338,44.3,True
83,MILL,1.1699999570846558,7041800.0,1.177420268720632,1.1841568072742157,1.2039592262521053,1.0159429311531019,43.54,True
85,SAM,1.1699999570846558,1557100.0,1.1810545606525453,1.201086702034989,1.2314801488121339,0.7012577639970639,44.07,True
88,TGPRO,0.3100000023841858,34619800.0,0.29374545060266677,0.29656657368135986,0.3031483589874482,0.16988999685203054,55.19,True
90,TSTH,1.649999976158142,38100600.0,1.6493930678183737,1.6756283724151522,1.690535802802018,0.9278025208325569,46.04,True
92,TYCN,3.559999942779541,730000.0,3.4996642086521965,3.5760348355471083,3.462651806240039,2.5300229106162884,51.33,True
93,CCP,0.550000011920929,1569600.0,0.5493394643581433,0.5570426491519178,0.596484217393289,0.51606964044542,42.24,True
94,COTTO,2.5399999618530273,10380500.0,2.5698668759186933,2.684857182363926,2.719347850611433,1.7020888523264457,43.39,True
95,DCC,3.0199999809265137,15206600.0,3.043616002208774,3.165410596323081,3.1381438695390518,2.5656057165506048,43.18,True
97,GEL,0.3400000035762787,3587600.0,0.33260495814714874,0.3332974630426019,0.3513141449333932,0.2773233601638902,47.1,True
98,PPP,1.9800000190734863,86000.0,1.9881004786659595,2.0503952558375325,2.090923712748809,2.062702514254792,34.32,True
99,RCI,2.859999895095825,145000.0,3.120566710361957,3.5337719025731222,3.7388556594306896,3.7211670965250843,26.86,True
101,UMI,1.2999999523162842,1327800.0,1.3234554244536147,1.3899098253626925,1.4406497508781702,0.9953176569720209,42.66,True
102,WIIK,2.4000000953674316,947800.0,2.3941927185822807,2.4177592859329637,2.4460126656887424,2.564592996189293,45.28,True
103,A,4.980000019073486,1500.0,4.975171115997163,4.979044215460595,4.977340620735626,4.993870004632343,51.79,True
104,ANAN,1.5800000429153442,4921000.0,1.556962905575244,1.647028381873316,1.8837424316355211,1.9141409224618429,27.72,True
108,BLAND,1.0399999618530273,5575900.0,1.021865055361874,1.0392352100224789,1.0851856534063666,1.0926255222593817,43.89,True
109,BROCK,1.5499999523162842,7000.0,1.5642560277583533,1.5758086888040768,1.633122253167129,1.5651695746650334,42.82,True
110,CGD,0.47999998927116394,13230300.0,0.4855146743866947,0.5152461673769585,0.5614422694998573,0.650916143723434,31.13,True
111,CI,0.8100000023841858,1137300.0,0.7941614105059633,0.809476169258076,0.8985345280075426,0.7645306311735894,43.11,True
112,ESTAR,0.550000011920929,4737000.0,0.5432907177047314,0.550341178053603,0.5764647816198666,0.48705709807111847,44.59,True
113,EVER,0.3199999928474426,11178200.0,0.32121984248057056,0.33601577804558436,0.348944271424026,0.280310567782591,41.16,True
115,J,2.9600000381469727,20003500.0,2.6470057654796113,2.663190639296327,2.8733993531214517,2.2602775552309775,59.46,True
116,JCK,1.059999942779541,3308100.0,1.0497209343478309,1.0911825096575045,1.1280155978150714,1.2484129396754107,41.98,True
118,LPN,4.760000228881836,6942000.0,4.870653746738075,4.876811535482642,4.981886294311949,4.751055122279025,31.36,True
119,MJD,1.809999942779541,172600.0,1.8210545751299634,1.8614431654961374,1.9322125824008063,1.746904004476389,38.58,True
120,MK,3.0799999237060547,52300.0,3.0714102671325154,3.081840189541034,3.100637151692424,3.0794677216802278,47.8,True
121,NCH,1.1699999570846558,574200.0,1.2144459831474994,1.300897681313922,1.4886444970288406,1.0570028618519693,23.69,True
124,NVD,2.5,148400.0,2.457725913247065,2.4893839663864736,2.5163402812495166,2.2262432523947173,49.1,True
125,PACE,0.029999999329447746,0.0,0.029999999329447746,0.02999999932944775,0.02999999932944774,0.02999999932944774,,True
126,PF,0.41999998688697815,1423700.0,0.4264450388699446,0.43937350809454284,0.4566246553430209,0.41634513425890407,31.9,True
127,PLAT,2.799999952316284,978900.0,2.7640728180815572,2.80093939407034,2.929283771677553,2.7021288082922763,42.99,True
129,PRECHA,0.949999988079071,668000.0,1.0025016112213156,1.0845289448672506,1.1503115451422596,0.9652292744170263,30.68,True
131,QH,2.200000047683716,14895000.0,2.188481513341606,2.1967358152502365,2.230640675708114,2.309819353901554,44.51,True
133,RML,0.8600000143051147,9642900.0,0.8763978990143035,0.8963210650611647,0.9384967212614144,0.7007191212496733,41.4,True
134,S,1.940000057220459,10111200.0,1.8645763032665192,1.8853113987569559,1.9897842255552365,1.749940955710961,50.43,True
135,SAMCO,1.399999976158142,214400.0,1.4335095437532972,1.47369366493668,1.6055632756397151,1.3595622708233668,29.31,True
136,SC,3.0,892000.0,2.9769629313157795,2.9938927092853325,3.0362733197177216,2.857278976543214,46.32,True
137,SENA,3.640000104904175,1771700.0,3.70362365952129,3.779551677789409,3.9598475405488176,3.6679115884381464,35.15,True
138,SIRI,1.1799999475479126,266387000.0,1.169774530173787,1.1789883590589003,1.2251407348714012,0.9292026197571878,47.23,True
139,U,0.8999999761581421,51292200.0,0.8758415554462562,0.9175057470989569,0.922576313760297,1.1213342245574507,47.92,True
140,UV,3.940000057220459,1688800.0,3.9151637778290738,3.9234756398169943,3.934239340384822,3.383464599289339,50.06,True
142,WIN,0.7200000286102295,3636700.0,0.7077677298655085,0.7472510793289232,0.720375267536857,0.4401031472025709,48.5,True
145,CNT,1.7699999809265137,173600.0,1.7458947626631869,1.757657403883524,1.8917372089616162,1.4718263377207437,43.82,True
146,EMC,0.25,24946700.0,0.2569791075648071,0.26373716916132806,0.28162061730544885,0.19889058997728276,35.31,True
147,ITD,2.059999942779541,33839200.0,2.0300006711397844,2.0851810464662153,2.2707804032124237,1.4271868447873552,42.71,True
148,NWR,0.8399999737739563,71167700.0,0.9550997323772282,0.9808547292304768,1.037865993536633,0.7259130837255208,32.45,True
149,PLE,0.7799999713897705,1507100.0,0.7955940063762219,0.8055210136972059,0.8597123107148794,0.777350083192029,34.82,True
150,PYLON,4.159999847412109,257100.0,4.138913262534327,4.140752113678315,4.326376441846231,4.075203128721622,43.83,True
152,SQ,2.200000047683716,3548800.0,2.2157622283862803,2.4519511407411705,2.5374667432895386,2.0483669449679094,37.47,True
153,STPI,4.179999828338623,3455100.0,4.083354984110683,4.114642432278845,4.503533608810859,3.850575165755915,45.71,True
154,SYNTEC,1.909999966621399,3456200.0,1.844472973328475,1.855126439546918,1.9510404511028745,1.665487795159355,50.28,True
155,TEAMG,2.200000047683716,2368700.0,2.22050137584563,2.268547943020903,2.285323384742204,2.1895700885018425,40.5,True
156,TPOLY,1.7799999713897705,461300.0,1.8317286491853872,1.8908164050325316,2.025166556821009,2.289993259551481,28.28,True
157,TRC,0.11999999731779099,8249000.0,0.12172868633863473,0.12260874397984294,0.12871731275564427,0.11076538838956042,47.41,True
159,TTCL,4.099999904632568,41076700.0,3.811678453680587,3.8171979850504645,4.107897164438433,4.987564446660185,54.99,True
160,7UP,1.309999942779541,494932200.0,1.230567936805562,2.1407940218368173,2.1759221721545132,0.7756904357111029,34.75,True
162,ACC,0.8700000047683716,6878700.0,0.8288732602246482,0.8630589072641464,0.9224790014237717,0.6863172636699231,48.07,True
164,AGE,2.700000047683716,3063600.0,2.9713302804705246,3.157753976749855,3.300386274559598,2.178841064689112,34.45,True
165,AI,2.0199999809265137,10872800.0,1.9979830095381406,2.0123259547673196,2.107527288851313,2.284937916042235,45.58,True
166,AKR,0.9700000286102295,10203200.0,0.9755399153321644,0.9962601461688229,1.0380743761887428,0.7359977241929503,42.18,True
167,ETC,2.619999885559082,7570800.0,2.7674960702729194,2.909692674525403,3.0007302548023644,2.4166372792490964,31.25,True
169,GUNKUL,4.739999771118164,114277900.0,4.7438111309440805,4.750830616891056,4.793127989973613,3.086104147904235,51.61,True
171,PRIME,1.840000033378601,4003100.0,1.8914447867828634,1.9569115979782343,2.011657273375006,2.099243378919381,37.0,True
172,RPC,0.8999999761581421,51677000.0,0.8502327437823574,0.8632496532356853,0.8976790455394326,0.6738232059865248,53.57,True
174,SCI,2.0399999618530273,7876700.0,1.8501730691434959,1.9761399090151195,2.1164242596983134,1.5849808904747853,52.23,True
175,SCN,2.4800000190734863,1667900.0,2.543297697884869,2.6125352683851304,2.791252870393997,2.080428203269597,38.32,True
176,SKE,1.0099999904632568,19723600.0,1.0055250701169114,1.047080584906249,1.086199746797875,0.8215198737646072,43.98,True
179,SUSCO,3.0399999618530273,1605600.0,3.0151021649793432,3.04340990239325,3.1304779436905563,2.9833039806056205,44.88,True
180,TAE,2.359999895095825,1154000.0,2.3455524829851444,2.473548213878943,2.511304226463767,2.3999613608705075,38.46,True
181,TCC,0.4099999964237213,1189700.0,0.4234690254033132,0.43636314984572744,0.44907916273253207,0.30088712114806576,40.44,True
182,TPIPP,4.260000228881836,20615700.0,4.33931924172921,4.365803856867829,4.35538675714914,4.373343636554919,31.89,True
183,TSE,2.640000104904175,95993900.0,2.6797384511348037,2.740629605407474,3.027811044616456,2.6552796610066838,33.96,True
184,WHAUP,4.21999979019165,5553800.0,4.193309258955367,4.210170245504897,4.279600160636439,4.262010574792451,47.76,True
185,B52,0.6000000238418579,3221900.0,0.6060291187527888,0.6077644926302043,0.631463645075933,0.39386236070638536,43.97,True
186,BEAUTY,1.399999976158142,12578400.0,1.4062705544581957,1.4635114755534813,1.5599234154186261,1.6030640272697159,36.55,True
187,BIG,0.550000011920929,2144800.0,0.5439961263226669,0.5678120635751466,0.6091740378384606,0.6155144138409774,38.77,True
188,CPW,3.5799999237060547,2219300.0,3.6493515761337365,3.704286157387385,3.7982456299526275,2.7570214674235594,43.01,True
189,CSS,1.8799999952316284,2510600.0,1.867306498304253,1.894462797329047,1.9747307562225331,1.9064683434583967,42.68,True
190,FN,2.059999942779541,272000.0,2.0642043659367144,2.273099128044572,2.3809834964603396,1.5128187690261345,37.46,True
191,FTE,1.7400000095367432,461800.0,1.7357949144510882,1.8146382337730462,1.9338102840084828,1.7239457131970672,35.39,True
192,KAMART,3.4000000953674316,284300.0,3.3697952225049943,3.5374037768750357,3.7955927117010675,3.9278719904276316,30.8,True
193,LOXLEY,2.5999999046325684,4745000.0,2.671308344984516,2.7277437708510783,2.68865471349652,1.9080887750891917,42.52,True
194,MIDA,0.5,3778300.0,0.4993394580411792,0.5135910753480165,0.5849757010177925,0.5222634395196982,38.82,True
195,RSP,1.9700000286102295,92100.0,1.9884015883664856,1.997451768679373,2.1928771582300826,1.9388559944524844,39.56,True
196,CHG,3.9800000190734863,162092400.0,4.005960477626529,4.098859626104852,4.057561958571297,2.8816508753595556,48.26,True
197,CMR,3.4800000190734863,1478700.0,3.600704611808709,3.6149325121578135,3.222800905750031,2.0858337596937613,52.96,True
198,PRINC,4.21999979019165,1001800.0,4.37950392328712,4.5087936599741365,4.575539721407329,3.8827226273273356,33.64,True
199,VIBHA,2.2200000286102295,18579100.0,2.2742755425685126,2.3553275830152534,2.3858978288953545,1.7991328545567495,39.02,True
200,WPH,2.0999999046325684,149100.0,2.121040962189241,2.196236806898699,2.171384868705769,1.8617683920020198,44.03,True
201,AQUA,0.38999998569488525,9307200.0,0.3931002120766214,0.3938963195726328,0.4127061968154635,0.41891916029249343,40.6,True
202,GPI,1.8200000524520874,851100.0,1.8637992036386917,2.019200644599111,2.137325418973435,1.591561723941285,39.64,True
205,MONO,1.5499999523162842,5618300.0,1.5580668868018752,1.6171566431835938,1.778490486363434,2.2789815574697583,33.43,True
207,NMG,0.14000000059604645,635300.0,0.13448532369802013,0.13470775531973841,0.1476648443523912,0.17002374753848482,48.92,True
209,SE-ED,1.9199999570846558,3100.0,1.9463592690624227,1.988583049069045,2.028579140214982,1.6454512929025606,42.96,True
210,TH,1.840000033378601,2816400.0,1.8377765523158849,1.909346153195374,1.8772195223948738,0.8343322633813254,48.67,True
211,WAVE,0.6899999976158142,1706800.0,0.7083231697521162,0.7431620320573468,0.8071201904535003,0.9979847654475712,37.74,True
212,BWG,0.6100000143051147,43600200.0,0.6138308549234869,0.6434440859729417,0.7248545345241943,0.5810979151896783,35.27,True
213,GENCO,0.8799999952316284,723100.0,0.8944190589040706,0.91892472898516,1.019283622245467,0.6796235668783789,35.74,True
215,GRAND,0.5099999904632568,7952400.0,0.5191489510756923,0.5348289770147429,0.533914702962689,0.5672861312404665,35.32,True
217,AAV,2.4200000762939453,80030100.0,2.235299833184837,2.286485770820867,2.6283746213599595,2.349898930455147,50.36,True
218,ASIMAR,2.5999999046325684,465200.0,2.669851915421713,2.784902859728762,2.8157002683942407,1.9928217683981924,40.51,True
221,JUTHA,1.309999942779541,44900.0,1.3623751260185715,1.532245063861393,1.1468852451852976,0.8996389688402173,49.65,True
223,NYT,4.199999809265137,9074100.0,4.481736876220017,4.9640559662996235,4.671906929236408,3.8346046742438533,35.32,True
224,PORT,2.619999885559082,642700.0,2.703366595479586,2.8025778074203167,2.8949678264025698,2.895111426639484,28.45,True
226,CCET,2.4800000190734863,5305700.0,2.7184462119969917,3.0067675787601367,3.2405058068525228,2.4867651209219352,25.6,True
227,TEAM,4.159999847412109,3420600.0,4.099894083017398,4.547199895836509,3.539149169037173,1.6284642199479271,53.84,True
228,ALT,2.6600000858306885,1101100.0,2.6665038441796343,2.7060733806133954,2.7544461628866297,3.260394383535405,44.4,True
230,INET,4.079999923706055,1580800.0,4.088015484944122,4.448300587443359,4.337061369164606,3.900302043540424,41.48,True
231,JAS,2.680000066757202,8538800.0,2.6539276705755754,2.8255933001667826,2.845831184407896,2.9569299639843467,40.17,True
233,SVOA,1.7000000476837158,51052600.0,1.936636066131291,2.077899121811514,2.1467244666690948,1.630441932951318,27.67,True
234,TRUE,3.0799999237060547,21570800.0,3.073799489421334,3.1242595378425015,3.1133790059847257,3.218400089379236,44.86,True
235,TWZ,0.10000000149011612,23978100.0,0.10000000149011613,0.10055129269577306,0.10514628886442816,0.0863567015957339,45.87,True
