Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,4.539999961853027,4.760000228881836,4.539999961853027,4.739999771118164,4.399312496185303,600
2021-01-05,4.679999828338623,4.699999809265137,4.639999866485596,4.639999866485596,4.30649995803833,1500
2021-01-06,4.679999828338623,4.679999828338623,4.460000038146973,4.599999904632568,4.269374847412109,33500
2021-01-07,4.599999904632568,4.659999847412109,4.480000019073486,4.659999847412109,4.325062274932861,100300
2021-01-08,4.559999942779541,4.659999847412109,4.559999942779541,4.659999847412109,4.325062274932861,41200
2021-01-11,4.599999904632568,4.639999866485596,4.579999923706055,4.599999904632568,4.269374847412109,25900
2021-01-12,4.599999904632568,4.619999885559082,4.599999904632568,4.619999885559082,4.287937641143799,2100
2021-01-13,4.619999885559082,4.639999866485596,4.619999885559082,4.619999885559082,4.287937641143799,29800
2021-01-14,4.639999866485596,4.71999979019165,4.639999866485596,4.71999979019165,4.380749702453613,6600
2021-01-15,4.71999979019165,4.78000020980835,4.639999866485596,4.659999847412109,4.325062274932861,10400
2021-01-18,4.599999904632568,4.659999847412109,4.599999904632568,4.599999904632568,4.269374847412109,31300
2021-01-19,4.659999847412109,4.659999847412109,4.599999904632568,4.659999847412109,4.325062274932861,81400
2021-01-20,4.659999847412109,4.739999771118164,4.599999904632568,4.739999771118164,4.399312496185303,8800
2021-01-21,4.739999771118164,4.739999771118164,4.699999809265137,4.699999809265137,4.362187385559082,11400
2021-01-22,4.699999809265137,4.699999809265137,4.599999904632568,4.599999904632568,4.269374847412109,10600
2021-01-25,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,4.269374847412109,0
2021-01-26,4.699999809265137,4.699999809265137,4.699999809265137,4.699999809265137,4.362187385559082,4000
2021-01-27,4.679999828338623,4.699999809265137,4.679999828338623,4.699999809265137,4.362187385559082,3200
2021-01-28,4.699999809265137,4.71999979019165,4.639999866485596,4.659999847412109,4.325062274932861,24000
2021-01-29,4.659999847412109,4.659999847412109,4.659999847412109,4.659999847412109,4.325062274932861,6100
2021-02-01,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,4.269374847412109,3600
2021-02-02,4.699999809265137,4.699999809265137,4.599999904632568,4.619999885559082,4.287937641143799,12100
2021-02-03,4.659999847412109,4.659999847412109,4.659999847412109,4.659999847412109,4.325062274932861,20000
2021-02-04,4.659999847412109,4.659999847412109,4.659999847412109,4.659999847412109,4.325062274932861,20000
2021-02-05,4.739999771118164,4.739999771118164,4.619999885559082,4.739999771118164,4.399312496185303,20800
2021-02-08,4.699999809265137,4.739999771118164,4.659999847412109,4.659999847412109,4.325062274932861,6000
2021-02-09,4.699999809265137,4.739999771118164,4.699999809265137,4.71999979019165,4.380749702453613,7600
2021-02-10,4.920000076293945,5.599999904632568,4.920000076293945,5.449999809265137,5.058281421661377,627000
2021-02-11,5.5,5.599999904632568,5.349999904632568,5.5,5.104687690734863,836600
2021-02-15,5.5,5.75,5.5,5.699999809265137,5.29031229019165,686400
2021-02-16,5.699999809265137,5.75,5.550000190734863,5.550000190734863,5.15109395980835,402600
2021-02-17,5.599999904632568,5.699999809265137,5.550000190734863,5.599999904632568,5.197500228881836,369000
2021-02-18,5.599999904632568,5.650000095367432,5.550000190734863,5.550000190734863,5.15109395980835,133500
2021-02-19,5.599999904632568,5.599999904632568,5.400000095367432,5.449999809265137,5.058281421661377,596000
2021-02-22,5.550000190734863,5.550000190734863,5.349999904632568,5.349999904632568,4.965468883514404,217300
2021-02-23,5.400000095367432,5.400000095367432,5.349999904632568,5.400000095367432,5.011875152587891,213100
2021-02-24,5.400000095367432,5.400000095367432,5.349999904632568,5.349999904632568,4.965468883514404,225100
2021-02-25,5.400000095367432,5.400000095367432,5.349999904632568,5.400000095367432,5.011875152587891,238300
2021-03-01,5.400000095367432,5.449999809265137,5.349999904632568,5.400000095367432,5.011875152587891,186600
2021-03-02,5.449999809265137,5.449999809265137,5.400000095367432,5.449999809265137,5.058281421661377,167400
2021-03-03,5.449999809265137,5.5,5.400000095367432,5.449999809265137,5.058281421661377,119700
2021-03-04,5.449999809265137,5.550000190734863,5.449999809265137,5.5,5.104687690734863,1672700
2021-03-05,5.5,5.5,5.449999809265137,5.449999809265137,5.058281421661377,598200
2021-03-08,5.5,5.550000190734863,5.449999809265137,5.449999809265137,5.058281421661377,799600
2021-03-09,5.5,5.5,5.449999809265137,5.5,5.104687690734863,367900
2021-03-10,5.5,5.550000190734863,5.449999809265137,5.5,5.104687690734863,558300
2021-03-11,5.599999904632568,5.599999904632568,5.5,5.5,5.104687690734863,2733400
2021-03-12,5.550000190734863,5.599999904632568,5.5,5.5,5.104687690734863,441000
