Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,49.0,49.0,49.0,49.0,47.4361686706543,200
2021-01-05,48.5,48.5,48.5,48.5,46.95212936401367,300
2021-01-06,48.5,48.5,48.5,48.5,46.95212936401367,0
2021-01-07,48.5,48.5,48.5,48.5,46.95212936401367,0
2021-01-08,48.5,48.5,48.5,48.5,46.95212936401367,0
2021-01-11,48.0,48.0,48.0,48.0,46.46808624267578,200
2021-01-12,48.0,48.0,44.25,46.0,44.53191375732422,1500
2021-01-13,46.0,46.0,45.5,45.5,44.04787063598633,800
2021-01-14,45.0,45.0,44.75,44.75,43.321807861328125,1200
2021-01-15,45.5,45.5,45.5,45.5,44.04787063598633,900
2021-01-18,45.0,45.5,45.0,45.5,44.04787063598633,1100
2021-01-19,45.5,45.5,45.5,45.5,44.04787063598633,0
2021-01-20,45.5,45.5,45.5,45.5,44.04787063598633,0
2021-01-21,45.0,45.0,45.0,45.0,43.5638313293457,100
2021-01-22,44.5,44.5,44.5,44.5,43.07978820800781,4200
2021-01-25,45.5,45.5,45.0,45.5,44.04787063598633,2500
2021-01-26,45.75,46.0,45.75,46.0,44.53191375732422,1200
2021-01-27,46.0,46.0,46.0,46.0,44.53191375732422,0
2021-01-28,46.75,46.75,46.75,46.75,45.25798034667969,400
2021-01-29,47.5,47.5,47.25,47.25,45.74201965332031,1200
2021-02-01,47.25,47.25,47.25,47.25,45.74201965332031,0
2021-02-02,48.25,48.5,48.25,48.5,46.95212936401367,1000
2021-02-03,48.5,48.5,48.5,48.5,46.95212936401367,0
2021-02-04,48.5,48.5,48.5,48.5,46.95212936401367,0
2021-02-05,46.75,46.75,46.75,46.75,45.25798034667969,100
2021-02-08,48.75,48.75,45.5,45.5,44.04787063598633,2700
2021-02-09,45.5,46.25,44.0,46.0,44.53191375732422,3700
2021-02-10,45.25,45.25,44.75,44.75,43.321807861328125,3000
2021-02-11,45.0,46.0,45.0,45.5,44.04787063598633,3800
2021-02-15,46.25,47.0,46.25,47.0,45.5,1200
2021-02-16,47.0,47.25,47.0,47.0,45.5,1200
2021-02-17,47.0,47.0,47.0,47.0,45.5,0
2021-02-18,46.0,46.0,46.0,46.0,44.53191375732422,100
2021-02-19,46.0,46.0,46.0,46.0,44.53191375732422,0
2021-02-22,47.25,47.25,47.25,47.25,45.74201965332031,100
2021-02-23,47.25,48.0,47.25,48.0,46.46808624267578,700
2021-02-24,48.0,48.0,48.0,48.0,46.46808624267578,400
2021-02-25,48.0,48.0,48.0,48.0,46.46808624267578,0
2021-03-01,48.0,48.0,48.0,48.0,46.46808624267578,1000
2021-03-02,49.0,49.0,49.0,49.0,47.4361686706543,1200
2021-03-03,49.0,49.0,49.0,49.0,47.4361686706543,0
2021-03-04,49.0,49.0,49.0,49.0,47.4361686706543,0
2021-03-05,50.5,50.5,49.0,49.0,47.4361686706543,500
2021-03-08,45.75,47.25,45.5,47.0,45.5,21100
2021-03-09,46.0,46.0,45.5,46.0,46.0,4200
2021-03-10,46.5,46.5,46.0,46.5,46.5,8700
2021-03-11,46.0,46.0,46.0,46.0,46.0,100
2021-03-12,45.5,45.75,45.5,45.75,45.75,1200
2021-03-15,45.5,45.5,45.0,45.25,45.25,1000
2021-03-16,45.25,45.25,45.0,45.0,45.0,1300
2021-03-17,45.25,45.5,44.5,44.5,44.5,11200
2021-03-18,45.0,45.25,44.5,44.5,44.5,20900
2021-03-19,44.5,44.5,43.0,44.5,44.5,10200
2021-03-22,44.5,45.25,44.5,45.0,45.0,20600
2021-03-23,46.0,46.0,45.0,45.25,45.25,9600
2021-03-24,45.5,45.75,45.5,45.5,45.5,700
2021-03-25,45.0,45.0,45.0,45.0,45.0,700
2021-03-26,45.0,45.0,45.0,45.0,45.0,0
2021-03-29,45.0,46.0,45.0,45.75,45.75,4000
2021-03-30,45.5,45.5,45.5,45.5,45.5,100
2021-03-31,45.5,45.5,45.5,45.5,45.5,100
2021-04-01,45.25,45.25,45.25,45.25,45.25,100
2021-04-02,45.25,45.25,45.0,45.0,45.0,1800
2021-04-05,44.5,44.5,44.5,44.5,44.5,1000
2021-04-07,44.5,45.75,44.5,45.25,45.25,1100
2021-04-08,45.0,45.0,45.0,45.0,45.0,200
2021-04-09,45.75,45.75,45.75,45.75,45.75,1400
2021-04-12,45.0,45.75,45.0,45.75,45.75,1000
2021-04-16,44.0,44.0,44.0,44.0,44.0,4600
2021-04-19,44.25,44.5,43.5,43.75,43.75,2500
2021-04-20,43.5,43.5,43.0,43.0,43.0,8800
2021-04-21,43.25,44.0,43.25,44.0,44.0,900
2021-04-22,44.5,44.5,44.5,44.5,44.5,200
2021-04-23,44.5,45.25,44.5,45.25,45.25,700
2021-04-26,45.25,46.5,45.25,46.5,46.5,7700
2021-04-27,46.5,47.75,46.5,47.75,47.75,6600
2021-04-28,47.75,48.25,47.0,48.0,48.0,7000
