,MorningStar,Price,Volume
0,TVI,6.75,52200
1,UTP,19.700000762939453,422900
2,RCI,2.859999895095825,145000
3,NVD,2.4600000381469727,23500
4,SABUY,9.050000190734863,1293700
5,JTS,48.0,826700
