,MorningStar,Price
0,AEONTS,195.0
1,AGE,3.5799999237060547
2,ARIP,0.699999988079071
3,D,4.199999809265137
4,KBS,4.659999847412109
5,MBKET,13.600000381469727
6,NOBLE,7.550000190734863
7,SANKO,1.1699999570846558
8,SAWAD,72.5
9,SELIC,3.359999895095825
10,SPACK,3.0199999809265137
11,SPI,60.0
12,TPOLY,2.2200000286102295
13,UMI,1.4600000381469727
