,Engulfing,Price
0,1DIV,10.380000114440918
1,BSET100,10.119999885559082
2,ACAP,1.0199999809265137
3,ACC,1.100000023841858
4,ARIP,0.7200000286102295
5,ASEFA,4.579999923706055
6,BM,4.28000020980835
7,CGH,1.159999966621399
8,CTW,8.050000190734863
9,ECL,2.140000104904175
10,EGATIF,12.300000190734863
11,GREEN,1.7899999618530273
12,KTB,11.300000190734863
13,PYLON,4.820000171661377
14,STEC,15.399999618530273
15,TIPCO,9.699999809265137
