,Engulfing,Price
0,AKP,1.7000000476837158
1,DHOUSE,1.309999942779541
2,NVD,2.819999933242798
3,PMTA,11.100000381469727
4,SKE,1.1200000047683716
5,TWPC,5.300000190734863
