,Engulfing,Price
0,ACC,0.9399999976158142
1,AIRA,2.119999885559082
2,BM,4.340000152587891
3,EMC,0.33000001311302185
4,FSS,4.400000095367432
5,HMPRO,14.100000381469727
6,HTECH,5.849999904632568
7,IP,21.299999237060547
8,LHK,3.9000000953674316
9,LHPF,5.449999809265137
10,MBK,14.300000190734863
11,MITSIB,1.350000023841858
12,MPIC,1.600000023841858
13,MVP,2.5199999809265137
14,NCL,1.8899999856948853
15,PDJ,2.940000057220459
16,PLANB,6.599999904632568
17,TSR,4.860000133514404
