,Engulfing,Price
0,APCO,3.8399999141693115
1,ARIN,0.800000011920929
2,DREIT,4.800000190734863
3,GREEN,1.8600000143051147
4,MFC,19.100000381469727
5,PORT,3.140000104904175
6,SRIPANWA,7.599999904632568
7,TGPRO,0.36000001430511475
8,TKN,7.800000190734863
9,TLHPF,7.650000095367432
10,TMC,1.0499999523162842
11,TVI,6.5
