,Engulfing,Price
0,AGE,3.559999942779541
1,AMATA,18.5
2,BEM,7.650000095367432
3,GLAND,2.119999885559082
4,KCM,1.0800000429153442
5,KTB,10.899999618530273
6,LEE,2.819999933242798
7,MAJOR,19.899999618530273
8,ORI,9.149999618530273
9,PPP,2.140000104904175
10,SPVI,6.699999809265137
11,TNR,12.100000381469727
